00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 9, 0, 6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 9, 0, 10, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 10, 0, 0, 6, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 8, 0, 0, 0, 7, 8, 0, 0, 7, 8, 0, 7, 0, 0, 2, 2, 0, 0, 0, 0],[],[],[],[],[4, 4, 0, 1, 0, 3, 5, 0, 1, 0, 4, 0, 3, 1, 0, 1, 0, 5, 0, 0, 4, 0, 0, 3, 5, 4, 5, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 1, 0, 0, 4],[][41, 39, 19, 28, 38, 29],[18, 11, 44, 34],[35, 7, 30, 45],[32, 42, 6, 10, 8],[21, 48, 40, 2, 16],[37, 14],[20, 43, 3, 17, 46],[36, 22, 4, 33, 9, 31],[49, 0, 23, 15, 25, 12, 5, 27],[1, 13, 26, 24]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 2, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 8, 0, 0, 0, 0, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 8, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 9, 0, 0, 0, 9, 9, 0, 0, 10, 9, 0, 10, 0, 0, 4, 9, 0, 0, 0, 0],[],[],[],[],[6, 7, 0, 6, 0, 6, 7, 0, 6, 0, 5, 0, 1, 7, 0, 6, 0, 5, 0, 0, 1, 0, 0, 7, 5, 5, 5, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 1, 0, 0, 5],[][46, 12, 43, 20],[40, 33, 31, 4, 2],[9, 21, 14],[11, 44, 29, 7, 19, 18],[49, 26, 10, 17, 25, 24],[5, 8, 15, 3, 0, 42],[1, 13, 27, 6, 32, 23],[16, 22, 36, 48, 37],[35, 45, 30, 34, 39],[41, 38, 28]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 6, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 9, 0, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 0, 9, 2, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 3, 0, 0, 0, 5, 5, 0, 0, 3, 5, 0, 8, 0, 0, 8, 8, 0, 0, 0, 0],[],[],[],[],[4, 7, 0, 1, 0, 7, 4, 0, 4, 0, 1, 0, 10, 4, 0, 7, 0, 10, 0, 0, 10, 0, 0, 1, 4, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 7, 0, 0, 1],[][10, 27, 3, 49, 23, 25],[22, 31, 21, 37],[38, 30, 11, 18],[8, 42, 26, 13, 6, 0, 24],[34, 35, 19, 39],[4, 9, 2, 16],[46, 1, 5, 43, 32, 15],[44, 41, 45, 7, 28, 29],[48, 40, 33, 36, 14],[20, 12, 17]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 7, 0, 3, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 7, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 0, 3, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 8, 0, 0, 0, 8, 5, 0, 0, 5, 8, 0, 10, 0, 0, 5, 5, 0, 0, 0, 0],[],[],[],[],[4, 9, 0, 1, 0, 4, 1, 0, 6, 0, 1, 0, 1, 9, 0, 4, 0, 4, 0, 0, 9, 0, 0, 6, 9, 4, 1, 6, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 4, 0, 0, 4],[][49, 26, 23, 46, 13, 10],[33, 37, 2],[27, 6, 15, 24, 43],[16, 4, 36, 9, 31],[3, 5, 17, 1, 20, 42, 25],[8, 32, 0, 12],[30, 11, 44, 35],[39, 41, 29, 38, 18, 7],[40, 48, 14, 21, 22],[34, 28, 19, 45]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 6, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 6, 6, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 10, 0, 0, 0, 10, 5, 0, 0, 2, 2, 0, 5, 0, 0, 5, 5, 0, 0, 0, 0],[],[],[],[],[4, 9, 0, 3, 0, 3, 3, 0, 3, 0, 4, 0, 4, 9, 0, 4, 0, 4, 0, 0, 8, 0, 0, 8, 9, 9, 9, 8, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 8, 0, 0, 9],[][48, 33, 4, 22, 16],[7, 38, 29, 39, 19, 11],[6, 5, 8, 3],[17, 10, 12, 42, 15, 0],[28, 45, 44, 41, 35],[21, 37, 36, 2],[40, 14, 9, 31],[23, 43, 27, 46, 20],[26, 24, 1, 13, 25, 32, 49],[18, 34, 30]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 3, 0, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 0, 9, 3, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 8, 2, 0, 0, 2, 1, 0, 1, 0, 0, 8, 2, 0, 0, 0, 0],[],[],[],[],[5, 7, 0, 7, 0, 7, 5, 0, 4, 0, 7, 0, 4, 5, 0, 7, 0, 5, 0, 0, 5, 0, 0, 10, 10, 4, 5, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 0, 0, 7, 0, 0, 5],[][41, 39, 28, 30],[18, 45, 38, 19, 35],[37, 31, 16, 2],[8, 12, 25, 32],[43, 26, 20, 49, 0, 17, 6, 13],[9, 14, 22, 33],[27, 46, 5, 1, 10, 15, 3],[11, 44, 29, 34, 7],[40, 36, 48, 21, 4],[42, 23, 24]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 7, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 7, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 8, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 2, 0, 0, 0, 5, 9, 0, 0, 5, 9, 0, 2, 0, 0, 9, 9, 0, 0, 0, 0],[],[],[],[],[1, 4, 0, 10, 0, 3, 4, 0, 3, 0, 1, 0, 4, 3, 0, 4, 0, 10, 0, 0, 4, 0, 0, 4, 10, 10, 10, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 3, 0, 0, 1],[][23, 20, 0, 42, 27, 13],[38, 45, 7],[5, 1, 17, 15, 43],[19, 18, 30, 29, 34, 39],[11, 41, 35, 44, 28],[36, 16, 37],[40, 48, 14, 2, 22],[8, 26, 49, 24, 46, 6],[3, 32, 12, 10, 25],[4, 21, 31, 9, 33]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 7, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 7, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 10, 0, 0, 0, 5, 5, 0, 0, 4, 4, 0, 5, 0, 0, 10, 4, 0, 0, 0, 0],[],[],[],[],[2, 2, 0, 6, 0, 9, 2, 0, 9, 0, 6, 0, 8, 8, 0, 8, 0, 8, 0, 0, 8, 0, 0, 6, 9, 9, 9, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 9, 0, 0, 2],[][8, 6, 1, 0, 20, 49],[35, 39, 29, 11, 45],[4, 33, 48, 9],[43, 42, 25, 15, 24],[23, 32, 17, 5, 46, 27, 3],[12, 13, 10, 26],[18, 41, 34, 38],[22, 37, 36, 40, 14],[7, 30, 28, 44, 19],[16, 2, 21, 31]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 6, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 7, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 1, 0, 0, 0, 9, 1, 0, 0, 9, 3, 0, 9, 0, 0, 3, 1, 0, 0, 0, 0],[],[],[],[],[8, 5, 0, 4, 0, 10, 5, 0, 8, 0, 5, 0, 4, 10, 0, 10, 0, 5, 0, 0, 10, 0, 0, 4, 4, 4, 10, 8, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 5, 0, 0, 8],[][18, 19, 35, 45, 30],[4, 33, 9, 40, 22],[44, 7, 39],[12, 24, 42, 23, 3, 25],[32, 46, 6, 1, 10, 17],[21, 48, 2, 16],[31, 14, 37, 36],[8, 49, 43, 0, 27],[34, 41, 28, 29, 38, 11],[26, 20, 5, 13, 15]
00101000010000101000011000000001010011001000000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000100000011000000001110001100110100110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11010110101011010100100111110000100000000011001001,00000000000000000000000000000000000000000000000000,[0, 0, 9, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 7, 7, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 3, 0, 0, 0, 8, 10, 0, 0, 8, 10, 0, 10, 0, 0, 3, 8, 0, 0, 0, 0],[],[],[],[],[6, 4, 0, 2, 0, 4, 2, 0, 6, 0, 5, 0, 5, 4, 0, 6, 0, 4, 0, 0, 6, 0, 0, 2, 5, 2, 4, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 6, 0, 0, 2],[][4, 31, 22],[6, 23, 49, 3, 43, 25],[11, 28, 30, 44],[17, 13, 1, 5, 26, 42],[10, 27, 12, 32, 24],[0, 20, 15, 8, 46],[36, 9, 14, 37, 48],[34, 38, 45, 29, 19, 7],[40, 16, 2, 33, 21],[39, 35, 41, 18]
