10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[5, 0, 7, 9, 9, 7, 7, 7, 0, 0, 0, 0, 3, 0, 5, 0, 0, 0, 1, 9, 1, 9, 9, 0, 1, 0, 0, 9, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0],[],[0, 4, 0, 0, 0, 0, 0, 0, 10, 4, 2, 10, 0, 8, 0, 8, 2, 8, 0, 0, 0, 0, 0, 6, 0, 4, 8, 0, 4, 6, 10, 0, 8, 8, 8, 0, 10, 10, 6, 4, 10, 6, 4, 6, 6, 0, 0, 6, 6, 8],[],[],[],[],[],[],[][18, 24, 20],[16, 10],[45, 31, 12],[42, 28, 25, 1, 39, 9],[0, 14, 35],[44, 41, 38, 47, 29, 48, 43, 23],[46, 7, 5, 6, 2],[49, 17, 32, 34, 26, 33, 13, 15],[3, 21, 22, 19, 27, 4],[36, 11, 30, 40, 8, 37]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[1, 0, 7, 10, 7, 3, 10, 10, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 3, 3, 10, 10, 3, 0, 5, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0],[],[0, 9, 0, 0, 0, 0, 0, 0, 2, 2, 8, 8, 0, 9, 0, 9, 4, 8, 0, 0, 0, 0, 0, 4, 0, 6, 8, 0, 4, 4, 4, 0, 8, 6, 9, 0, 8, 8, 4, 9, 2, 9, 9, 6, 2, 0, 0, 8, 9, 2],[],[],[],[],[],[],[][14, 0],[8, 40, 49, 9, 44],[5, 22, 19, 18, 31],[38, 16, 30, 29, 28, 23],[24, 45, 46],[33, 25, 43],[27, 35, 2, 12, 4],[47, 11, 36, 17, 37, 26, 32, 10],[42, 15, 13, 39, 41, 48, 34, 1],[21, 3, 6, 20, 7]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[3, 0, 4, 5, 4, 5, 5, 7, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 3, 3, 1, 4, 7, 0, 7, 0, 0, 7, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0],[],[0, 6, 0, 0, 0, 0, 0, 0, 8, 6, 8, 10, 0, 9, 0, 6, 8, 10, 0, 0, 0, 0, 0, 10, 0, 2, 8, 0, 10, 10, 9, 0, 9, 8, 6, 0, 2, 9, 6, 6, 6, 10, 10, 6, 2, 0, 0, 9, 9, 8],[],[],[],[],[],[],[][20, 14],[25, 36, 44],[0, 18, 19, 35],[31, 12, 2, 21, 4],[3, 6, 5],[39, 15, 40, 9, 38, 34, 43, 1],[7, 46, 24, 22, 45, 27],[8, 33, 49, 16, 26, 10],[48, 30, 13, 37, 47, 32],[23, 17, 11, 42, 41, 29, 28]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 0, 6, 5, 6, 7, 1, 1, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 7, 6, 7, 7, 6, 0, 1, 0, 0, 6, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0],[],[0, 10, 0, 0, 0, 0, 0, 0, 10, 9, 4, 4, 0, 4, 0, 9, 3, 8, 0, 0, 0, 0, 0, 3, 0, 9, 4, 0, 8, 3, 10, 0, 8, 4, 10, 0, 8, 4, 4, 8, 10, 9, 10, 10, 3, 0, 0, 3, 4, 9],[],[],[],[],[],[],[][7, 6, 24],[46, 31, 35],[16, 47, 44, 29, 23],[33, 38, 48, 26, 11, 10, 37, 13],[3],[2, 4, 27, 14, 19, 22],[5, 21, 12, 18, 45, 20, 0],[39, 17, 36, 32, 28],[9, 49, 15, 25, 41],[34, 43, 8, 1, 40, 42, 30]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[10, 0, 10, 7, 5, 8, 7, 7, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 5, 1, 10, 7, 0, 8, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0],[],[0, 2, 0, 0, 0, 0, 0, 0, 4, 9, 4, 2, 0, 3, 0, 6, 9, 4, 0, 0, 0, 0, 0, 4, 0, 3, 9, 0, 4, 2, 6, 0, 6, 2, 2, 0, 4, 6, 4, 4, 2, 9, 6, 3, 4, 0, 0, 3, 6, 2],[],[],[],[],[],[],[][5, 7],[39, 40, 43, 42, 1, 32],[12, 4, 35, 24],[0, 14, 31, 2, 18, 27, 6],[46, 20],[38, 26, 11, 47, 9],[44, 34, 48, 8, 37, 49],[25, 10, 23, 28, 33],[17, 15, 30, 36, 29, 41, 16, 13],[45, 19, 21, 22, 3]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[8, 0, 4, 5, 8, 8, 5, 8, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 4, 3, 5, 3, 4, 0, 3, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0],[],[0, 2, 0, 0, 0, 0, 0, 0, 10, 2, 9, 6, 0, 2, 0, 10, 9, 9, 0, 0, 0, 0, 0, 6, 0, 2, 9, 0, 7, 2, 10, 0, 9, 7, 7, 0, 10, 6, 10, 9, 6, 9, 7, 6, 6, 0, 0, 7, 7, 10],[],[],[],[],[],[],[][12],[1, 13, 9, 25, 29],[24, 21, 35, 19],[46, 22, 31, 18, 2],[3, 6, 20],[44, 11, 43, 23, 40, 37],[28, 33, 47, 42, 48, 34],[0, 7, 45, 5, 4, 27, 14],[10, 41, 32, 26, 39, 16, 17],[36, 30, 15, 49, 8, 38]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[6, 0, 5, 3, 6, 6, 6, 2, 0, 0, 0, 0, 2, 0, 6, 0, 0, 0, 3, 1, 2, 3, 2, 0, 3, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0],[],[0, 4, 0, 0, 0, 0, 0, 0, 10, 8, 4, 10, 0, 8, 0, 7, 8, 9, 0, 0, 0, 0, 0, 7, 0, 10, 7, 0, 8, 8, 7, 0, 9, 8, 9, 0, 9, 7, 9, 9, 4, 9, 4, 10, 10, 0, 0, 4, 8, 4],[],[],[],[],[],[],[][27, 19],[20, 7, 12, 22, 35],[18, 24, 3, 21, 31],[49, 40, 10, 47, 42, 1],[2],[5, 45, 46, 14, 6, 0, 4],[15, 37, 23, 30, 26],[16, 9, 33, 29, 48, 28, 13],[38, 17, 39, 32, 41, 34, 36],[8, 25, 43, 11, 44]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[1, 0, 8, 3, 2, 7, 2, 7, 0, 0, 0, 0, 8, 0, 7, 0, 0, 0, 3, 3, 8, 2, 1, 0, 7, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0],[],[0, 10, 0, 0, 0, 0, 0, 0, 4, 6, 9, 10, 0, 9, 0, 6, 6, 9, 0, 0, 0, 0, 0, 5, 0, 9, 4, 0, 10, 10, 9, 0, 4, 6, 5, 0, 4, 9, 5, 4, 4, 4, 5, 10, 9, 0, 0, 9, 10, 6],[],[],[],[],[],[],[][22, 0],[21, 6, 4, 45],[19, 27, 3, 18],[40, 8, 32, 26, 36, 41, 39],[34, 42, 23, 38],[16, 9, 15, 49, 33],[31, 24, 7, 5, 14],[35, 12, 46, 20, 2],[13, 37, 17, 10, 47, 25, 44, 30],[11, 29, 48, 28, 1, 43]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 0, 7, 5, 1, 5, 5, 7, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 3, 3, 3, 10, 5, 0, 10, 0, 0, 7, 0, 0, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0],[],[0, 8, 0, 0, 0, 0, 0, 0, 6, 6, 2, 4, 0, 9, 0, 9, 8, 4, 0, 0, 0, 0, 0, 9, 0, 2, 8, 0, 4, 8, 9, 0, 8, 6, 2, 0, 4, 9, 2, 4, 2, 2, 8, 6, 6, 0, 0, 9, 6, 2],[],[],[],[],[],[],[][46, 35, 4],[38, 49, 40, 25, 34, 10, 41],[20, 18, 14, 19],[36, 11, 28, 39, 17],[3, 22, 6, 5],[8, 9, 43, 44, 48, 33],[7, 0, 12, 27, 2],[16, 42, 26, 29, 32, 1],[23, 47, 30, 13, 15, 37],[45, 21, 31, 24]
10111111000010100011111010010001000100000000011000,00000000000000000000000000000000000000000000000000,01000000111101011100000101101110111011111111100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[10, 0, 9, 2, 9, 5, 10, 9, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 3, 3, 10, 2, 3, 0, 3, 0, 0, 5, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0],[],[0, 7, 0, 0, 0, 0, 0, 0, 7, 8, 4, 8, 0, 1, 0, 8, 6, 8, 0, 0, 0, 0, 0, 4, 0, 8, 6, 0, 1, 8, 6, 0, 7, 6, 1, 0, 1, 6, 4, 6, 1, 1, 7, 4, 4, 0, 0, 7, 4, 7],[],[],[],[],[],[],[][28, 36, 41, 34, 40, 13],[45, 35, 21, 3],[24, 18, 19, 22],[43, 23, 10, 44, 48, 38],[27, 5, 46],[33, 37, 39, 30, 26, 16],[42, 47, 32, 1, 49, 8],[9, 15, 17, 29, 11, 25],[31, 12, 14, 2, 4, 7],[6, 0, 20]
