01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 8, 0, 0, 5, 0, 0, 0, 5, 10, 0, 5, 0, 0, 0, 1, 10, 10, 0, 5, 10, 1, 10, 1, 0, 10, 0, 0, 0, 5, 0, 1, 0, 1, 5, 0, 0, 0, 0, 8, 0, 1, 0, 8, 1, 0, 0, 0, 0, 8],[],[],[],[],[],[],[7, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 3, 0, 2, 0, 0, 3, 0, 2, 0, 0, 7, 0, 0, 7, 0],[],[0, 0, 0, 0, 0, 4, 9, 0, 0, 0, 6, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 9, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 4, 0, 6][21, 15, 41, 23, 31, 44, 33],[37, 7, 2, 3, 42],[13, 40, 18, 35],[30, 5, 12, 36, 14, 47],[34, 4, 29, 19, 8, 11],[10, 38, 49, 24],[45, 0, 48, 32, 28],[39, 43, 1, 49],[6, 26, 27, 46],[9, 20, 17, 25, 22, 16]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 6, 0, 0, 4, 0, 0, 0, 7, 7, 0, 6, 0, 0, 0, 7, 4, 6, 0, 7, 4, 6, 6, 4, 0, 6, 0, 0, 0, 4, 0, 4, 0, 6, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 7, 0, 0, 0, 0, 1],[],[],[],[],[],[],[9, 0, 9, 3, 0, 0, 0, 9, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 0, 0, 5, 0, 3, 0, 0, 9, 0, 5, 0, 0, 5, 0, 0, 3, 0],[],[0, 0, 0, 0, 0, 10, 2, 0, 0, 0, 10, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 10, 10, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 10, 0, 2][39, 41, 49, 34, 43],[30, 49, 38, 46, 6],[37, 48, 3, 32],[29, 20, 31, 23, 4, 16],[42, 13, 45, 35, 18],[21, 17, 11, 25, 33, 1, 22],[9, 19, 8, 44, 15],[24, 12, 14, 36],[7, 40, 2, 0, 28],[10, 5, 27, 26, 47]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 5, 0, 0, 1, 0, 0, 0, 6, 1, 0, 5, 0, 0, 0, 8, 1, 8, 0, 5, 8, 8, 6, 1, 0, 6, 0, 0, 0, 6, 0, 1, 0, 5, 6, 0, 0, 0, 0, 1, 0, 6, 0, 5, 5, 0, 0, 0, 0, 6],[],[],[],[],[],[],[4, 0, 3, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 0, 3, 0, 9, 0, 0, 4, 0, 9, 0, 0, 4, 0, 0, 3, 0],[],[0, 0, 0, 0, 0, 7, 10, 0, 0, 0, 7, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 10, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 7][4, 39, 23, 31, 9, 16],[14, 36, 12, 38, 30],[35, 18, 2, 7, 48],[45, 32, 3, 40, 0],[43, 44, 33, 1, 11, 19],[8, 49, 29, 41, 25, 34, 22],[46, 5, 49, 24, 10],[20, 17, 21, 15],[28, 13, 37, 42],[26, 27, 47, 6]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 2, 0, 0, 2, 0, 0, 0, 1, 3, 0, 8, 0, 0, 0, 2, 2, 2, 0, 2, 3, 8, 1, 1, 0, 1, 0, 0, 0, 8, 0, 3, 0, 3, 3, 0, 0, 0, 0, 3, 0, 8, 0, 1, 8, 0, 0, 0, 0, 8],[],[],[],[],[],[],[7, 0, 5, 7, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 4, 0, 7, 0, 0, 4, 0, 7, 0, 0, 5, 0, 0, 5, 0],[],[0, 0, 0, 0, 0, 10, 6, 0, 0, 0, 10, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 9, 6, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 10][39, 49, 17, 31, 34, 22],[29, 33, 43, 11, 44, 9],[48, 3, 2, 32, 45],[0, 42, 40, 18, 7],[19, 41, 20, 4, 1, 15],[21, 8, 23, 25, 16],[35, 28, 13, 37],[24, 36, 5, 49],[46, 6, 27, 12],[47, 26, 38, 14, 10, 30]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 10, 0, 0, 5, 0, 0, 0, 10, 5, 0, 7, 0, 0, 0, 7, 10, 3, 0, 7, 3, 3, 5, 3, 0, 5, 0, 0, 0, 7, 0, 5, 0, 10, 7, 0, 0, 0, 0, 7, 0, 3, 0, 10, 10, 0, 0, 0, 0, 3],[],[],[],[],[],[],[4, 0, 1, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 8, 0, 1, 0, 0, 1, 0, 4, 0, 0, 4, 0, 0, 8, 0],[],[0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 2, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 9, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 2][37, 2, 32, 18, 40],[49, 30, 14, 10, 6],[20, 49, 17, 23, 41, 21],[3, 42, 0, 28, 45],[22, 25, 4, 9, 31],[24, 26, 38, 36, 12],[34, 29, 39, 15, 11, 19],[13, 48, 35, 7],[46, 47, 27, 5],[16, 33, 44, 8, 1, 43]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 1, 0, 0, 1, 0, 0, 0, 8, 10, 0, 10, 0, 0, 0, 6, 6, 8, 0, 1, 1, 6, 10, 1, 0, 1, 0, 0, 0, 8, 0, 6, 0, 10, 10, 0, 0, 0, 0, 10, 0, 6, 0, 8, 6, 0, 0, 0, 0, 8],[],[],[],[],[],[],[9, 0, 5, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 9, 0, 2, 0, 0, 9, 0, 5, 0, 0, 2, 0, 0, 5, 0],[],[0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 4, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 7][40, 35, 18, 3, 0],[21, 15, 41, 16],[39, 29, 33, 1, 34],[48, 7, 37, 45, 13],[12, 14, 5, 49, 27],[22, 8, 43, 9, 44, 49],[25, 11, 19, 20, 17, 31, 4, 23],[38, 47, 26],[28, 2, 32, 42],[30, 6, 24, 36, 10, 46]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 7, 0, 0, 3, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 1, 7, 5, 0, 5, 7, 1, 3, 7, 0, 5, 0, 0, 0, 1, 0, 1, 0, 1, 3, 0, 0, 0, 0, 5, 0, 5, 0, 1, 1, 0, 0, 0, 0, 7],[],[],[],[],[],[],[6, 0, 6, 4, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 4, 0, 6, 0, 0, 6, 0, 8, 0, 0, 4, 0, 0, 8, 0],[],[0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 10, 0, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 10, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 2, 0, 2][29, 33, 21, 43, 15, 31, 8, 44, 11],[47, 49, 38, 6, 26],[4, 34, 22, 9],[45, 13, 3, 32, 35],[41, 19, 39, 25, 17],[2, 18, 40, 7, 37, 0],[23, 1, 16, 49, 20],[42, 28, 48],[30, 5, 36, 12],[24, 10, 14, 46, 27]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 2, 0, 0, 4, 0, 0, 0, 4, 2, 0, 2, 0, 0, 0, 2, 6, 1, 0, 2, 6, 1, 2, 4, 0, 1, 0, 0, 0, 6, 0, 4, 0, 2, 1, 0, 0, 0, 0, 1, 0, 6, 0, 6, 1, 0, 0, 0, 0, 2],[],[],[],[],[],[],[9, 0, 10, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 10, 0, 7, 0, 0, 10, 0, 10, 0, 0, 9, 0, 0, 9, 0],[],[0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 8, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 3, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 5][11, 25, 4, 49, 44, 17, 16, 43],[9, 21, 31, 39],[8, 23, 1, 41, 20],[5, 38, 46, 12, 10, 47],[22, 34, 15, 33, 29, 19],[0, 37, 28, 32, 35, 3],[24, 6, 27, 36],[13, 45, 18],[30, 14, 49, 26],[7, 48, 2, 40, 42]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 3, 0, 0, 3, 0, 0, 0, 4, 6, 0, 10, 0, 0, 0, 6, 3, 6, 0, 10, 10, 6, 10, 10, 0, 10, 0, 0, 0, 4, 0, 10, 0, 4, 4, 0, 0, 0, 0, 3, 0, 6, 0, 6, 4, 0, 0, 0, 0, 4],[],[],[],[],[],[],[9, 0, 2, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 1, 0, 2, 0, 0, 9, 0, 1, 0, 0, 1, 0, 0, 2, 0],[],[0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 7, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 5, 0, 0, 8, 0, 0, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 7][48, 0, 42, 37],[16, 9, 34, 33, 21],[30, 12, 10, 27, 24],[25, 17, 49, 41, 1],[28, 3, 40, 35, 18],[19, 11, 20, 22, 43],[44, 8, 39, 23, 4, 31, 15, 29],[26, 49, 5],[45, 7, 2, 32, 13],[38, 6, 46, 47, 36, 14]
01001000110100011101111101000101011000010101100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001000001000010000000001000100101001010010010,00000000000000000000000000000000000000000000000000,00000110001010100000000010110010000010100000001101,[0, 5, 0, 0, 6, 0, 0, 0, 6, 2, 0, 5, 0, 0, 0, 6, 5, 8, 0, 2, 8, 2, 6, 5, 0, 6, 0, 0, 0, 8, 0, 8, 0, 2, 8, 0, 0, 0, 0, 5, 0, 6, 0, 8, 5, 0, 0, 0, 0, 8],[],[],[],[],[],[],[1, 0, 1, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 9, 0, 7, 0, 0, 7, 0, 0, 7, 0],[],[0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 3, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 10, 10, 0, 0, 10, 0, 0, 0, 0, 0, 4, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 4][37, 0, 32, 35, 2, 28],[9, 19, 33, 21],[10, 24, 5],[46, 6, 36, 49],[16, 23, 39, 1, 44, 11],[8, 4, 25, 15, 22, 41],[42, 13, 48, 45],[43, 34, 31, 17, 49, 20, 29],[7, 40, 18, 3],[14, 30, 26, 27, 47, 12, 38]
