00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 7, 0, 0, 0, 0, 0, 2, 7, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0],[],[5, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 0, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 3, 0, 5, 3, 0, 5, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0],[],[],[],[],[0, 9, 0, 0, 4, 9, 0, 4, 0, 0, 0, 0, 0, 0, 6, 4, 0, 9, 0, 0, 0, 4, 0, 6, 9, 0, 4, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 6, 0, 6, 4, 4, 0, 0, 0, 0, 0, 0, 6, 6][3, 46, 12],[47, 44, 13, 43, 8],[16, 36, 45, 22, 18, 20, 33],[40, 41, 7, 15, 26, 4, 21],[35, 11, 0, 38, 25, 6, 27],[34, 37, 14, 39, 23, 49, 48, 31],[9, 2],[28, 19, 10],[17, 24, 1, 5],[42, 30, 32]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 10, 0, 0, 0, 0, 0, 6, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 0, 0, 6, 0, 0],[],[9, 0, 0, 7, 0, 0, 4, 0, 0, 0, 0, 9, 4, 0, 0, 0, 4, 0, 4, 0, 7, 0, 4, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 7, 0, 7, 9, 0, 9, 0, 0, 0, 0, 0, 0, 9, 7, 0, 0, 0],[],[],[],[],[0, 3, 0, 0, 5, 3, 0, 3, 0, 0, 0, 0, 0, 0, 5, 5, 0, 3, 0, 0, 0, 2, 0, 5, 3, 0, 5, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 5, 0, 0, 0, 0, 0, 0, 2, 5][10, 28, 32, 42],[48, 37, 34, 39, 21, 31, 40],[5, 7, 24, 17, 1],[16, 22, 12, 18, 6],[23, 49, 4, 26, 15, 41, 14],[47, 44, 8],[27, 33, 20, 46, 3, 25, 35],[30, 19],[36, 11, 38, 45, 0],[2, 43, 9, 13]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 10, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 1, 0, 0],[],[3, 0, 0, 4, 0, 0, 7, 0, 0, 0, 0, 7, 7, 0, 0, 0, 3, 0, 3, 0, 3, 0, 7, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 7, 0, 3, 3, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0],[],[],[],[],[0, 5, 0, 0, 6, 5, 0, 9, 0, 0, 0, 0, 0, 0, 6, 6, 0, 9, 0, 0, 0, 6, 0, 9, 9, 0, 6, 0, 0, 0, 0, 9, 0, 0, 5, 0, 0, 5, 0, 6, 6, 6, 0, 0, 0, 0, 0, 0, 5, 6][9, 13, 47, 8],[10, 19],[18, 35, 0, 16, 36, 20],[27, 46, 3, 25, 45, 38],[5, 48, 1, 34, 37],[14, 41, 40, 39, 26, 15, 4, 49, 21],[11, 33, 12, 22, 6],[42, 30, 28, 32],[7, 23, 17, 24, 31],[43, 2, 44]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 8, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 5, 0, 0],[],[2, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 2, 4, 0, 0, 0, 9, 0, 4, 0, 2, 0, 4, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 4, 0, 9, 2, 0, 2, 0, 0, 0, 0, 0, 0, 9, 4, 0, 0, 0],[],[],[],[],[0, 6, 0, 0, 6, 3, 0, 3, 0, 0, 0, 0, 0, 0, 6, 6, 0, 3, 0, 0, 0, 3, 0, 7, 6, 0, 7, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 7, 0, 3, 7, 7, 0, 0, 0, 0, 0, 0, 7, 6][28, 42, 32],[36, 11, 38, 0, 25, 20],[34, 21, 17, 39, 7, 31, 5],[18, 12, 22, 33, 46],[13, 47],[15, 14, 1, 4, 49, 24],[41, 48, 23, 26, 37, 40],[2, 44, 8, 9, 43],[27, 16, 6, 35, 45, 3],[30, 19, 10]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 5, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 1, 0, 0],[],[6, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 6, 8, 0, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0],[],[],[],[],[0, 3, 0, 0, 3, 4, 0, 9, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 0, 0, 0, 3, 0, 4, 4, 0, 9, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 4, 0, 4, 3, 9, 0, 0, 0, 0, 0, 0, 3, 9][47, 44, 13, 9],[35, 36, 38, 3, 45, 27, 33],[14, 40, 48, 21, 4, 17, 1],[37, 24, 5, 15, 39, 23],[43, 8, 2],[25, 22, 11, 18, 0, 16, 20, 6],[10, 30, 32],[12, 46],[41, 34, 49, 26, 7, 31],[42, 28, 19]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 10, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 0, 0, 10, 0, 0],[],[7, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 7, 3, 0, 0, 0, 9, 0, 3, 0, 9, 0, 7, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 9, 0, 9, 7, 0, 3, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0],[],[],[],[],[0, 6, 0, 0, 6, 6, 0, 8, 0, 0, 0, 0, 0, 0, 8, 4, 0, 4, 0, 0, 0, 8, 0, 8, 4, 0, 6, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 6, 0, 8, 4, 6, 0, 0, 0, 0, 0, 0, 4, 6][42, 30, 28],[10, 32, 19],[12, 18, 38, 45, 25, 27],[24, 17, 34, 40, 15, 31, 48],[13, 44],[1, 5, 41, 37, 4, 26, 49],[36, 22, 11, 0, 46],[39, 23, 21, 14, 7],[3, 16, 6, 35, 33, 20],[47, 2, 9, 43, 8]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 9, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 0, 6, 0, 0],[],[1, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 4, 1, 0, 0, 0, 7, 0, 7, 0, 1, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 4, 0, 7, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0],[],[],[],[],[0, 5, 0, 0, 5, 3, 0, 2, 0, 0, 0, 0, 0, 0, 2, 5, 0, 3, 0, 0, 0, 3, 0, 5, 2, 0, 3, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 5, 0, 5, 3, 3, 0, 0, 0, 0, 0, 0, 2, 5][22, 27, 0, 45, 12, 33, 20],[14, 31, 48, 34, 24, 7],[41, 5, 40, 17, 26, 21],[11, 3, 25, 35, 36, 6, 46],[39, 15, 4, 49, 37, 1, 23],[43, 8, 9, 13, 47],[18, 38, 16],[30, 10],[2, 44],[19, 42, 32, 28]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 5, 0, 0, 0, 0, 0, 5, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 0, 5, 0, 0],[],[7, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 4, 8, 0, 0, 0, 4, 0, 4, 0, 8, 0, 4, 0, 0, 8, 0, 7, 0, 0, 0, 0, 0, 4, 0, 7, 4, 0, 7, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0],[],[],[],[],[0, 2, 0, 0, 9, 6, 0, 9, 0, 0, 0, 0, 0, 0, 9, 6, 0, 6, 0, 0, 0, 9, 0, 6, 2, 0, 2, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 2, 0, 2, 2, 6, 0, 0, 0, 0, 0, 0, 6, 6][42, 30, 10],[40, 1, 37, 39, 26, 24],[19, 32, 28],[18, 36, 16, 22, 11, 33],[43, 8, 2, 47],[41, 5, 31, 48, 49, 17, 23, 15],[27, 46, 38, 0, 35],[20, 45, 12, 6, 25, 3],[14, 34, 4, 21, 7],[13, 9, 44]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 9, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 9, 0, 0],[],[7, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 7, 3, 0, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 7, 0, 6, 0, 0, 0, 0, 0, 3, 0, 3, 7, 0, 6, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0],[],[],[],[],[0, 2, 0, 0, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2, 0, 0, 0, 5, 0, 2, 4, 0, 4, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 2, 0, 5, 4, 4, 0, 0, 0, 0, 0, 0, 4, 4][44, 9, 43, 13],[23, 17, 4, 1, 14, 37],[35, 12, 45, 33, 46, 6],[26, 49, 48, 24, 41, 40, 15],[21, 39, 7, 31, 5, 34],[22, 38, 3, 27, 20, 16, 18],[36, 0, 25, 11],[10, 32, 42],[8, 2, 47],[30, 19, 28]
00000000001000000001000000001010100000000010000000,00000000000000000000000000000000000000000000000000,00100000110001000000000000000000000000000001100100,00000000000000000000000000000000000000000000000000,10010010000110001010101001010000010110100000011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001101000000110100010110100001001001011100000011,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 9, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 9, 0, 0],[],[2, 0, 0, 7, 0, 0, 2, 0, 0, 0, 0, 6, 2, 0, 0, 0, 6, 0, 6, 0, 2, 0, 2, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 6, 0, 2, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0],[],[],[],[],[0, 1, 0, 0, 4, 1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 0, 4, 0, 1, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 3, 3, 4, 0, 0, 0, 0, 0, 0, 3, 3][5, 15, 14, 31, 1, 23],[12, 6, 0, 20, 38, 22],[48, 40, 26, 39, 34, 24, 49, 37],[7, 41, 17, 4, 21],[10, 28, 42, 30],[11, 16, 36, 33, 27, 45, 25, 18],[3, 35, 46],[32, 19],[13, 8, 44, 9, 2, 47],[43]
