00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 8, 4, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 9, 0, 0, 0, 1, 6, 9, 1, 0, 0, 9, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 10, 10, 1, 9, 6, 0, 9, 10, 0, 6, 0, 9, 1, 0, 6, 0, 0, 6, 0, 0, 9, 9, 10, 10, 1],[],[],[],[],[7, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 7, 2, 0, 7, 2, 0, 2, 0, 7, 7, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 3, 0, 3, 0, 0, 0, 0, 0, 0][37, 8, 11, 49, 27],[1, 16, 13, 18],[40, 24, 43, 41, 5, 30],[3, 7, 35],[33, 23, 6],[39, 34, 42, 9, 29],[38, 20, 21, 12, 15, 0],[22, 2, 44],[36, 10, 28, 45, 4, 14, 31, 46],[25, 48, 17, 26, 47, 19, 32]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 7, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 10, 10, 9, 3, 0, 0, 8, 0, 0, 3, 0, 8, 0, 0, 0, 0, 0, 8, 3, 8, 8, 3, 0, 10, 8, 0, 3, 0, 9, 10, 0, 9, 0, 0, 10, 0, 0, 3, 9, 9, 3, 10],[],[],[],[],[1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 1, 0, 6, 6, 0, 1, 0, 1, 1, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0][20, 1, 21, 0, 13, 18, 43],[30, 41, 12, 38, 40],[34, 48, 26, 29, 45, 11, 17],[6, 3, 7],[33, 35],[16, 24, 15, 5],[23, 2, 22, 44],[14, 19, 4, 32, 28, 25, 27],[46, 36, 47, 39, 10],[8, 49, 31, 9, 42, 37]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 6, 5, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 1, 0, 0, 0, 1, 10, 1, 1, 0, 0, 1, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 3, 3, 10, 1, 10, 0, 10, 10, 0, 3, 0, 10, 3, 0, 1, 0, 0, 3, 0, 0, 3, 10, 3, 3, 1],[],[],[],[],[9, 7, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 9, 0, 9, 8, 0, 8, 0, 9, 8, 0, 0, 9, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 8, 0, 2, 0, 0, 0, 0, 0, 0][11, 4, 28, 49, 8, 10, 14, 39],[43, 5, 38],[45, 48, 34, 25, 47, 26, 37, 42],[23, 33, 22],[7, 44, 3],[2, 6, 35],[30, 1],[18, 12, 41, 16, 40, 21],[20, 13, 15, 24, 0],[17, 36, 46, 19, 9, 29, 32, 31, 27]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 5, 8, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 7, 7, 10, 2, 0, 0, 10, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 3, 3, 3, 3, 10, 0, 2, 3, 0, 7, 0, 2, 10, 0, 7, 0, 0, 3, 0, 0, 7, 3, 7, 2, 2],[],[],[],[],[1, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 6, 0, 9, 0, 9, 6, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0][40, 41, 12, 0, 30, 5, 43],[11, 49, 31, 48, 36],[27, 28, 4, 25, 32, 46, 26, 42],[44, 7],[35, 22, 23, 2],[24, 21, 16, 15, 13],[34, 39, 19, 9, 45, 17, 8, 47],[3, 6, 33],[18, 38, 1, 20],[14, 29, 10, 37]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 2, 2, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 9, 9, 1, 1, 0, 0, 3, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 3, 3, 1, 9, 1, 0, 9, 8, 0, 1, 0, 3, 9, 0, 8, 0, 0, 3, 0, 0, 1, 1, 3, 1, 8],[],[],[],[],[10, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 5, 0, 5, 6, 0, 10, 0, 10, 6, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 10, 6, 0, 6, 0, 0, 0, 0, 0, 0][46, 45, 48, 11, 34, 29, 10, 27],[2, 22, 3, 23],[36, 42, 19, 14, 26, 25, 4, 47],[7, 44, 6],[12, 5, 15, 13, 38],[1, 43, 41, 16, 21],[33, 35],[49, 39, 32, 17],[28, 9, 31, 37, 8],[30, 18, 0, 24, 40, 20]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 5, 8, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 1, 9, 0, 0, 6, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 6, 3, 6, 9, 0, 6, 6, 0, 6, 0, 3, 9, 0, 6, 0, 0, 3, 0, 0, 9, 3, 3, 3, 1],[],[],[],[],[10, 10, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 10, 10, 0, 4, 2, 0, 2, 0, 2, 10, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 10, 0, 2, 0, 0, 0, 0, 0, 0][25, 9, 8, 10, 49, 19],[16, 40, 20, 18, 43],[47, 27, 48, 17, 4, 36, 46, 42],[15, 5, 30, 24, 38],[44, 35, 2, 6],[34, 26, 39, 14, 28, 32, 31],[23, 33],[22, 7, 3],[37, 11, 29, 45],[1, 21, 41, 13, 12, 0]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 4, 8, 0, 0, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 6, 0, 0, 0, 2, 9, 10, 6, 0, 0, 9, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 10, 6, 10, 2, 6, 0, 6, 9, 0, 10, 0, 10, 9, 0, 6, 0, 0, 6, 0, 0, 9, 2, 2, 9, 9],[],[],[],[],[1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 1, 1, 0, 5, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0][21, 16, 5, 15, 0, 41, 43, 13],[47, 8, 46, 17, 28],[1, 38, 24, 20],[44, 2, 23],[30, 40, 12, 18],[39, 4, 29, 11, 42, 31, 26],[33, 7, 35],[3, 22, 6],[37, 14, 19, 32, 49, 45, 48, 9],[25, 10, 34, 27, 36]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 9, 4, 0, 0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 2, 1, 1, 1, 0, 0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 3, 3, 10, 3, 1, 0, 1, 10, 0, 10, 0, 2, 1, 0, 1, 0, 0, 3, 0, 0, 3, 1, 10, 10, 3],[],[],[],[],[7, 5, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 5, 0, 6, 7, 0, 5, 0, 5, 7, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7, 6, 0, 6, 0, 0, 0, 0, 0, 0][39, 37, 31, 10, 29, 46, 9, 11],[8, 17, 36, 19],[14, 26, 42, 49, 45, 25, 28],[3, 6, 23],[18, 13, 1, 20, 24],[38, 15, 41, 43, 30, 12, 5],[21, 40, 0, 16],[44, 35, 22],[33, 7, 2],[47, 27, 34, 48, 4, 32]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 9, 8, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 6, 0, 0, 0, 10, 10, 5, 10, 0, 0, 6, 0, 0, 3, 0, 10, 0, 0, 0, 0, 0, 6, 6, 10, 10, 3, 0, 6, 5, 0, 5, 0, 3, 3, 0, 10, 0, 0, 10, 0, 0, 5, 6, 10, 5, 5],[],[],[],[],[1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 7, 0, 2, 1, 0, 1, 0, 1, 2, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 7, 0, 2, 0, 0, 0, 0, 0, 0][16, 1, 0, 20, 18, 30],[21, 38, 43, 5, 15],[36, 17, 29, 37],[35, 44],[49, 34, 32, 10, 45, 48],[46, 25, 4, 31, 14, 26],[13, 12, 41, 24, 40],[7, 3, 33, 23],[2, 22, 6],[27, 11, 28, 9, 19, 39, 8, 47, 42]
00110011000000000000001100000000010100000000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000111100100101000001111101101011010010011111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000100000011011010110010000010000000101101000000,[0, 0, 4, 7, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 8, 3, 9, 10, 0, 0, 8, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 9, 3, 10, 3, 3, 0, 8, 8, 0, 10, 0, 8, 8, 0, 9, 0, 0, 8, 0, 0, 3, 9, 10, 9, 3],[],[],[],[],[6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 0, 6, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 6, 0, 0, 0, 0, 0, 0][1, 38, 20, 16, 5, 12],[40, 24, 21, 41, 13, 15],[26, 9, 45, 17, 29, 19, 28, 49],[22, 7, 2],[6, 33, 35],[43, 0, 30, 18],[44, 3, 23],[8, 36, 31, 32, 37, 14, 42],[48, 25, 10, 46, 39],[27, 11, 4, 34, 47]
