00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 1, 0, 10, 0, 7, 1, 10, 10, 0, 0, 0, 0, 1, 0, 0, 1, 7, 0, 7, 1, 1, 10, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 7, 0, 0, 10, 7, 0, 0, 0, 0, 0, 0],[],[8, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0, 4, 0, 8, 8, 0, 3, 5, 0, 0, 4, 0, 0, 0, 0, 8, 5, 4, 0, 3, 0, 8, 0, 5, 5, 0, 4, 0, 0, 0, 0, 5, 0, 0, 5, 3, 5, 0, 4, 0],[],[0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 6],[],[],[],[][8, 35, 18, 28, 3, 22, 38, 23, 32, 15],[30, 40, 47],[29, 16, 2, 45],[48, 20, 36, 11, 27],[41, 46, 17, 34, 44, 26, 33],[37, 1, 4, 12, 49],[7, 39, 21, 43, 19],[13, 0, 6, 31, 14, 25],[],[5, 24, 10, 42, 9]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 9, 0, 8, 0, 6, 6, 8, 9, 0, 0, 0, 0, 8, 0, 0, 3, 8, 0, 3, 3, 6, 6, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 3, 0, 0, 9, 8, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0],[],[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 7, 7, 0, 1, 5, 0, 0, 5, 0, 0, 0, 0, 5, 7, 7, 0, 1, 0, 5, 0, 1, 5, 0, 7, 0, 0, 0, 0, 5, 0, 0, 7, 1, 1, 0, 5, 0],[],[0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 2],[],[],[],[][46, 29, 2, 6, 33, 0, 16, 45],[12, 49, 47, 30],[22, 18, 35, 43, 21],[1, 40],[25, 20, 34, 17, 41, 31, 48],[42, 23, 7, 8, 24],[36, 26, 27, 14, 11, 13, 44],[9, 39, 15, 19, 28, 5, 32],[38, 3, 10],[4, 37]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 3, 0, 5, 0, 3, 8, 5, 3, 0, 0, 0, 0, 3, 0, 0, 8, 5, 0, 5, 5, 5, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 8, 0, 0, 8, 8, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0],[],[7, 0, 7, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 9, 1, 0, 1, 1, 0, 0, 7, 0, 0, 0, 0, 1, 4, 1, 0, 4, 0, 1, 0, 7, 4, 0, 7, 0, 0, 0, 0, 4, 0, 0, 4, 7, 9, 0, 4, 0],[],[0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 10, 0, 2],[],[],[],[][27, 11, 31, 14, 16, 17, 25],[12, 37, 4, 49],[10, 28, 15, 7, 3, 32],[26, 41, 29, 34, 48, 44],[19, 21, 22, 9, 23, 43, 42, 24, 5],[1, 40, 30],[33, 2, 36, 0, 45, 20],[18, 35, 8, 39, 38],[46, 6, 13],[47]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 5, 0, 8, 0, 5, 8, 5, 6, 0, 0, 0, 0, 6, 0, 0, 6, 8, 0, 6, 5, 6, 8, 0, 0, 0, 5, 0, 0, 0, 8, 0, 0, 5, 0, 0, 5, 8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0],[],[1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 7, 7, 0, 3, 10, 0, 0, 3, 0, 0, 0, 0, 7, 1, 10, 0, 3, 0, 10, 0, 1, 7, 0, 3, 0, 0, 0, 0, 10, 0, 0, 1, 7, 1, 0, 1, 0],[],[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 9],[],[],[],[][26, 6, 0, 46, 44, 33, 48],[12, 1, 4],[16, 29, 2, 36, 11, 20],[30],[9, 3, 28, 35, 7, 38, 22],[23, 21, 18, 10, 15],[14, 34, 13, 25, 45],[43, 39, 19, 32, 8, 5, 42, 24],[47, 49, 40, 37],[41, 31, 17, 27]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 5, 0, 3, 0, 5, 3, 3, 7, 0, 0, 0, 0, 7, 0, 0, 7, 7, 0, 3, 5, 7, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 5, 0, 0, 7, 5, 0, 0, 7, 5, 0, 0, 0, 0, 0, 0],[],[4, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 2, 8, 0, 4, 1, 0, 0, 2, 0, 0, 0, 0, 4, 8, 8, 0, 1, 0, 1, 0, 4, 2, 0, 8, 0, 0, 0, 0, 8, 0, 0, 1, 1, 2, 0, 8, 0],[],[0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 10, 0, 9],[],[],[],[][2, 17, 29, 31, 44, 45],[20, 13, 34, 46, 11],[21, 9, 5, 8],[25, 0, 16, 33],[7, 43, 24, 22, 39, 3, 32, 35],[12, 1],[23, 15, 42, 19, 38, 28, 18, 10],[36, 14, 6, 27, 41, 26, 48],[4, 40, 49],[47, 37, 30]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 2, 0, 1, 0, 1, 8, 1, 8, 0, 0, 0, 0, 2, 0, 0, 2, 8, 0, 1, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 8, 0, 0, 8, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0],[],[4, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 6, 5, 0, 7, 6, 0, 0, 7, 0, 0, 0, 0, 7, 4, 7, 0, 5, 0, 5, 0, 6, 4, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 7, 6, 0, 5, 0],[],[0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 10, 0, 0, 0, 0, 0, 0, 9, 0, 10],[],[],[],[][21, 22, 28, 42, 7, 43, 9, 32, 5],[18, 15, 3, 24, 23],[12, 4, 1],[11, 34, 0, 26],[36, 14, 44, 48, 6, 29, 31, 41],[46, 17, 13, 33],[2, 16, 27, 20, 45, 25],[19, 39, 38, 8, 10, 35],[37, 30, 47],[40, 49]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 4, 0, 4, 0, 4, 4, 4, 3, 0, 0, 0, 0, 8, 0, 0, 4, 8, 0, 8, 3, 4, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 8, 0, 0, 8, 4, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0],[],[5, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 7, 0, 2, 7, 0, 2, 5, 0, 0, 7, 0, 0, 0, 0, 7, 5, 1, 0, 5, 0, 2, 0, 1, 7, 0, 1, 0, 0, 0, 0, 7, 0, 0, 1, 1, 5, 0, 7, 0],[],[0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 6, 0, 10],[],[],[],[][36, 45, 44, 27, 33],[13, 31, 16],[32, 10, 28, 22, 24],[18, 8, 5, 3, 39, 7, 42, 9, 23],[6, 46, 0, 17, 2, 29, 26],[47, 1, 4],[25, 41, 11, 14, 34, 20, 48],[35, 15, 19, 38, 21, 43],[30, 12],[40, 37, 49]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 10, 0, 8, 0, 1, 10, 1, 1, 0, 0, 0, 0, 1, 0, 0, 8, 10, 0, 8, 8, 8, 8, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 10, 8, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0],[],[5, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 5, 4, 0, 7, 3, 0, 0, 3, 0, 0, 0, 0, 5, 7, 3, 0, 7, 0, 3, 0, 7, 5, 0, 3, 0, 0, 0, 0, 7, 0, 0, 5, 7, 4, 0, 3, 0],[],[0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 2],[],[],[],[][32, 10, 28, 35, 7, 15, 42, 9],[12, 49],[48, 17, 6, 20, 27, 31, 36],[14, 46],[2, 44, 0, 34, 13, 25],[30, 1, 40, 47, 37],[33, 45, 41, 29, 11, 16, 26],[5, 18, 39, 23, 21, 22, 43, 24],[4],[38, 19, 8, 3]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 5, 0, 6, 0, 7, 5, 6, 7, 0, 0, 0, 0, 5, 0, 0, 6, 5, 0, 5, 5, 7, 6, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 7, 0, 0, 7, 6, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0],[],[4, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 3, 1, 0, 4, 1, 0, 0, 8, 0, 0, 0, 0, 8, 3, 1, 0, 3, 0, 3, 0, 4, 8, 0, 1, 0, 0, 0, 0, 8, 0, 0, 8, 3, 1, 0, 1, 0],[],[0, 2, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 0, 10],[],[],[],[][48, 36, 27, 46, 17, 14],[12, 47, 1],[26, 6, 29, 31, 13, 45],[16, 0, 33],[8, 28, 3, 19, 21, 15, 22],[24, 5, 18, 39, 9],[10, 32, 23, 38, 43, 35, 7, 42],[41, 25, 44, 20, 2, 34, 11],[],[49, 4, 40, 30, 37]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 8, 0, 7, 0, 7, 10, 7, 8, 0, 0, 0, 0, 7, 0, 0, 7, 8, 0, 8, 10, 8, 7, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 10, 0, 0, 8, 8, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0],[],[5, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 1, 1, 0, 5, 3, 0, 0, 5, 0, 0, 0, 0, 2, 5, 3, 0, 1, 0, 2, 0, 3, 1, 0, 2, 0, 0, 0, 0, 5, 0, 0, 2, 3, 1, 0, 3, 0],[],[0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 4],[],[],[],[][13, 34, 29, 14, 2, 46],[25, 36, 44, 31],[27, 33, 48, 45, 17],[49],[0, 20, 6, 26, 41, 11, 16],[47, 40, 30, 4, 1],[24, 28, 7, 15, 42, 18, 5, 9, 43],[3, 10, 39, 38, 23, 21, 19],[12, 37],[22, 35, 8, 32]
00000000000000000000000000000000000000000000000000,00010101111000010011011110001000100100110011000000,00000000000000000000000000000000000000000000000000,10100010000101101100100001110101011010000100111010,00000000000000000000000000000000000000000000000000,01001000000010000000000000000010000001001000000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 9, 0, 8, 0, 8, 3, 3, 8, 0, 0, 0, 0, 8, 0, 0, 3, 9, 0, 3, 8, 8, 8, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 8, 0, 0, 8, 3, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0],[],[10, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 5, 1, 0, 10, 10, 0, 0, 1, 0, 0, 0, 0, 1, 7, 7, 0, 1, 0, 1, 0, 5, 1, 0, 5, 0, 0, 0, 0, 7, 0, 0, 1, 5, 1, 0, 7, 0],[],[0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 6],[],[],[],[][21, 28, 7, 3, 15, 32],[30, 37, 1, 47],[18, 5, 39, 19],[43, 24, 38, 22],[48, 36, 44, 0, 13, 27, 46, 26, 6],[12],[34, 31, 20, 33, 2, 14, 29],[25, 41, 11, 17, 16, 45],[49, 4, 40],[23, 9, 42, 10, 8, 35]
