00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 3],[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 7, 0, 0, 7, 0, 0, 0, 1, 0, 1, 7, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0],[],[],[],[0, 0, 0, 10, 0, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 10, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 4, 10, 4, 0, 0, 0, 0, 0, 0, 0],[5, 9, 0, 0, 8, 0, 8, 9, 0, 9, 0, 0, 0, 0, 5, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 5, 8, 8, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 8, 0],[],[],[][12, 22, 20],[46, 43, 19],[10, 25, 49, 34, 29],[39, 8, 26, 15, 40, 21, 42],[33, 17, 0, 35, 14],[30, 11, 2, 38],[47, 24, 13, 23, 16],[36, 6, 37, 4, 18, 48],[44, 1, 32, 9, 45, 7],[3, 41, 31, 27, 28, 5]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 2],[0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 8, 0, 0, 8, 0, 0, 0, 4, 0, 4, 4, 5, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0],[],[],[],[0, 0, 0, 10, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 10, 10, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 6, 10, 6, 10, 0, 0, 0, 0, 0, 0, 0],[7, 1, 0, 0, 9, 0, 9, 9, 0, 1, 0, 0, 0, 0, 1, 0, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0, 7, 1, 9, 0, 0, 0, 0, 0, 0, 9, 7, 0, 0, 7, 0],[],[],[][36, 1, 9, 14],[46, 49, 29],[10, 43, 34, 19, 25],[38, 22, 12, 20, 23],[24],[5, 39, 41, 21, 8],[48, 32, 18, 45, 35, 0],[47, 2, 13, 11, 30, 16],[44, 4, 37, 6, 33, 17, 7],[27, 28, 26, 15, 40, 3, 42, 31]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 5],[0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 4, 0, 0, 4, 0, 0, 0, 9, 0, 9, 9, 4, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0],[],[],[],[0, 0, 0, 10, 0, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 7, 10, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 7, 10, 10, 0, 0, 0, 0, 0, 0, 0],[6, 8, 0, 0, 6, 0, 8, 1, 0, 6, 0, 0, 0, 0, 6, 0, 0, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 6, 6, 0, 0, 0, 0, 0, 0, 8, 6, 0, 0, 8, 0],[],[],[][35, 33, 32, 7],[10, 46, 25],[43],[16, 38, 24, 13],[29, 19, 34, 49],[14, 45, 17, 36, 37, 9, 4, 0],[40, 21, 31, 27, 39, 5],[1, 48, 18, 44, 6],[47, 20, 12, 22, 2, 11, 23, 30],[42, 41, 8, 3, 15, 28, 26]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 1],[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 7, 0, 0, 7, 0, 0, 0, 7, 0, 3, 3, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0],[],[],[],[0, 0, 0, 4, 0, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 10, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 4, 10, 10, 0, 0, 0, 0, 0, 0, 0],[9, 6, 0, 0, 5, 0, 9, 6, 0, 6, 0, 0, 0, 0, 6, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 5, 5, 9, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 5, 0],[],[],[][46, 10, 49, 25],[2, 12, 30],[24, 23, 22, 11],[39, 26, 40, 3, 8],[48, 4, 36, 35],[1, 14, 7, 9, 45],[47, 13, 20, 16, 38],[19, 29, 43, 34],[6, 37, 18, 32, 0, 33, 17, 44],[15, 28, 27, 5, 31, 41, 21, 42]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 5],[0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 8, 0, 0, 8, 0, 0, 0, 9, 0, 8, 9, 8, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0],[],[],[],[0, 0, 0, 10, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0],[7, 3, 0, 0, 7, 0, 7, 6, 0, 6, 0, 0, 0, 0, 7, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 3, 7, 6, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 6, 0],[],[],[][25, 29, 46],[21, 39, 15],[35, 1, 17],[27, 5, 26, 31],[19, 43, 10, 34, 49],[7, 37, 18, 9, 32, 48, 45],[36, 0, 33, 14, 4, 44, 6],[13, 24, 12, 22, 2, 16],[47, 30, 38, 23, 20, 11],[40, 3, 41, 8, 42, 28]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 5],[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 6, 0, 0, 4, 0, 0, 0, 4, 0, 1, 6, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0],[],[],[],[0, 0, 0, 8, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 9, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 9, 8, 9, 0, 0, 0, 0, 0, 0, 0],[2, 7, 0, 0, 2, 0, 10, 10, 0, 10, 0, 0, 0, 0, 7, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 2, 10, 10, 0, 0, 0, 0, 0, 0, 2, 10, 0, 0, 10, 0],[],[],[][2, 22, 30],[44, 18, 0, 35, 4],[46, 29, 19, 34],[16, 11, 38, 20, 24],[49, 10, 25, 43],[12, 13, 47, 23],[17, 32, 14, 33, 1],[41, 3, 31, 28, 39],[42, 40, 21, 8, 26, 15, 5, 27],[6, 36, 7, 48, 9, 45, 37]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5],[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 7, 0, 0, 7, 0, 0, 0, 10, 0, 7, 7, 10, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0],[],[],[],[0, 0, 0, 4, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 6, 4, 6, 0, 0, 0, 0, 0, 0, 0],[3, 3, 0, 0, 3, 0, 8, 8, 0, 9, 0, 0, 0, 0, 3, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 9, 8, 8, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 9, 0],[],[],[][10, 34, 46, 19, 43],[21, 26],[14, 0, 4, 1],[39, 27, 3, 8, 41, 15],[49, 29, 25],[42, 40, 31, 5, 28],[11, 22, 13, 2, 30, 16, 23],[36, 17, 18, 37, 6, 7],[44, 33, 32, 48, 35, 45, 9],[47, 20, 12, 38, 24]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1],[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 9, 0, 0, 9, 0, 0, 0, 2, 0, 9, 2, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0],[],[],[],[0, 0, 0, 6, 0, 5, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6, 6, 7, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 6, 7, 7, 0, 0, 0, 0, 0, 0, 0],[8, 10, 0, 0, 10, 0, 10, 8, 0, 4, 0, 0, 0, 0, 10, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 10, 10, 4, 0, 0, 0, 0, 0, 0, 8, 10, 0, 0, 8, 0],[],[],[][29, 46, 49],[47, 23, 2, 11, 20, 24],[34, 19, 43, 25, 10],[37, 18, 9, 17],[31, 5, 21],[3, 40, 15, 26, 27],[39, 28, 42, 8, 41],[33, 44, 0, 48, 7],[16, 30, 12, 13, 38, 22],[35, 4, 32, 14, 45, 1, 6, 36]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 5],[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 8, 0, 0, 8, 0, 0, 0, 1, 0, 8, 1, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0],[],[],[],[0, 0, 0, 3, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 9, 3, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 9, 3, 9, 0, 0, 0, 0, 0, 0, 0],[4, 6, 0, 0, 4, 0, 4, 6, 0, 7, 0, 0, 0, 0, 6, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 4, 7, 7, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 6, 0],[],[],[][20, 23, 11, 2],[46, 10, 25],[28, 15, 41, 3, 21],[6, 35, 0, 18, 32, 4],[49, 29, 19, 43, 34],[14, 17, 48, 45, 7, 1],[36, 33, 44, 9, 37],[38, 16, 22, 13],[26, 31, 5, 42, 27, 39, 8, 40],[30, 24, 12, 47]
00000000001000000001000001000100001000000001001001,00100000000111001000101110000010000000100000000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100100000010000010000111001000000011110000000,11001011010000100110000000000000110111000000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1],[0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 5, 0, 0, 5, 0, 0, 0, 10, 0, 10, 10, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0],[],[],[],[0, 0, 0, 9, 0, 2, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 2, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 2, 9, 9, 0, 0, 0, 0, 0, 0, 0],[6, 8, 0, 0, 6, 0, 8, 8, 0, 6, 0, 0, 0, 0, 4, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 6, 8, 8, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 8, 0],[],[],[][49, 34, 46, 19],[27, 15, 5, 26, 40],[43, 10, 25, 29],[14, 45, 44, 32, 17],[16, 13],[35, 33, 4, 9, 18, 0],[24, 12, 47, 30],[7, 37, 48, 6, 36, 1],[3, 8, 41, 21, 42, 31, 39, 28],[38, 23, 11, 2, 22, 20]
