00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 5, 4, 0, 0, 0, 10, 5, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 10, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0],[],[],[8, 6, 7, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 1, 0, 1, 0, 7, 0, 0, 6, 7, 6, 0, 0, 0, 0, 6, 0, 8, 1, 0, 6, 0, 0, 8, 8, 0, 0, 6, 1, 7],[],[],[],[],[0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 2, 3, 9, 0, 0, 0, 0, 2, 0, 0, 2, 0, 9, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 3, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0][23, 48, 38, 21, 17, 3, 8],[12, 19, 41, 22],[33, 39, 13, 34, 26],[11, 27],[36, 31, 10, 16, 46],[40, 28, 1, 35, 47, 30],[29, 2, 25, 18, 49],[9, 37, 43, 44, 0],[24, 42, 6, 5, 14],[15, 7, 4, 20, 32]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 7, 10, 0, 0, 0, 7, 7, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 4, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0],[],[],[5, 2, 2, 5, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 3, 0, 6, 0, 2, 0, 0, 3, 6, 5, 0, 0, 0, 0, 5, 0, 5, 6, 0, 3, 0, 0, 5, 6, 0, 0, 2, 2, 3],[],[],[],[],[0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 9, 1, 9, 0, 0, 0, 0, 8, 0, 0, 9, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 8, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0][33, 24, 13, 26, 42],[47, 25, 9, 48, 1, 2],[49, 28, 17, 40, 21],[32, 20],[18, 30, 35, 43, 3, 37, 0],[8, 29, 44, 38, 23],[10, 16, 15],[41, 34, 19, 39],[22, 6, 5, 14, 12],[27, 11, 46, 31, 36, 4, 7]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 6, 0, 0, 8, 0, 0, 8, 5, 0, 0, 0, 8, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],[],[],[2, 9, 1, 2, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 4, 0, 9, 0, 1, 0, 0, 1, 9, 2, 0, 0, 0, 0, 4, 0, 2, 1, 0, 4, 0, 0, 2, 2, 0, 0, 4, 1, 4],[],[],[],[],[0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 0, 3, 3, 7, 0, 0, 0, 0, 3, 0, 0, 7, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0, 10, 0, 3, 10, 0, 0, 0, 0, 0, 0, 0][38, 2, 48, 25, 8, 28],[0, 37, 43, 44, 3, 30],[19, 12, 6, 41, 13],[47, 21, 40, 35, 49],[16, 20, 11, 31],[27, 4, 32],[14, 5, 34, 22],[10, 46, 15, 7, 36],[18, 17, 9, 29, 23, 1],[33, 26, 39, 24, 42]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 4, 3, 0, 0, 0, 4, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[8, 6, 10, 6, 0, 0, 0, 0, 10, 6, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 8, 0, 9, 0, 8, 0, 0, 9, 8, 6, 0, 0, 0, 0, 10, 0, 10, 9, 0, 10, 0, 0, 6, 6, 0, 0, 10, 6, 10],[],[],[],[],[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 7, 1, 5, 0, 0, 0, 0, 7, 0, 0, 5, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0][5, 34, 24, 42, 13, 33],[4, 31, 20, 36, 7],[16, 32, 46, 11],[15, 10, 27],[14, 6, 22, 41],[1, 44, 9, 43, 3, 30, 48],[19, 26, 12, 39],[25, 29, 21, 0],[38, 18, 23, 28],[2, 47, 35, 49, 17, 40, 37, 8]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 7, 3, 0, 0, 0, 7, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 7, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[6, 10, 8, 9, 0, 0, 0, 0, 6, 10, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 6, 0, 10, 0, 9, 0, 0, 8, 10, 6, 0, 0, 0, 0, 6, 0, 6, 10, 0, 8, 0, 0, 10, 8, 0, 0, 9, 9, 8],[],[],[],[],[0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0][34, 41, 12, 24, 22, 13],[36, 16, 32, 27],[7, 11, 4, 46],[14, 39, 26, 42],[33, 19, 5, 6],[0, 37, 21, 8, 35, 30],[20, 15, 10, 31],[44, 40, 28, 49, 2],[48, 25, 18, 47, 3],[17, 9, 43, 29, 23, 38, 1]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 7, 3, 0, 0, 0, 7, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0],[],[],[2, 10, 5, 2, 0, 0, 0, 0, 10, 9, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 9, 0, 10, 0, 2, 0, 0, 2, 10, 5, 0, 0, 0, 0, 9, 0, 10, 5, 0, 2, 0, 0, 9, 9, 0, 0, 10, 10, 10],[],[],[],[],[0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 6, 4, 1, 0, 0, 0, 0, 1, 0, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 6, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0][14, 19, 24, 42, 26],[25, 28, 40, 0, 3],[16, 11, 32, 20],[41, 5, 13, 22],[17, 18, 38, 2, 30],[33, 12, 34, 6, 39],[46, 10, 31, 7, 15],[36, 27, 4],[21, 9, 43, 44, 35],[23, 47, 49, 29, 8, 37, 1, 48]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 3, 8, 0, 0, 0, 8, 9, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0],[],[],[5, 4, 5, 5, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 1, 0, 1, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 5, 0, 0, 1, 4, 0, 0, 4, 1, 2],[],[],[],[],[0, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 0, 7, 6, 10, 0, 0, 0, 0, 7, 0, 0, 6, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 7, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0][35, 29, 21, 43, 23, 30, 38, 48],[28, 25, 49, 37, 9],[36, 32, 7, 20, 31, 10],[1, 44, 47],[2, 3, 40, 0, 17, 8, 18],[33, 13, 22],[39, 12, 19, 5, 34],[4, 15, 11],[16, 46, 27],[14, 41, 24, 6, 42, 26]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 3, 3, 0, 0, 0, 9, 7, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0],[],[],[1, 1, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 5, 0, 4, 0, 5, 0, 0, 5, 4, 2, 0, 0, 0, 0, 4, 0, 4, 2, 0, 4, 0, 0, 1, 5, 0, 0, 1, 5, 1],[],[],[],[],[0, 0, 0, 0, 0, 10, 6, 0, 0, 0, 0, 0, 8, 10, 8, 0, 0, 0, 0, 6, 0, 0, 8, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 6, 10, 0, 0, 0, 0, 6, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0][43, 47, 0, 8, 1, 49, 18, 2],[38, 30, 3, 9],[20, 11, 10, 31],[29, 35, 23, 40, 37],[25, 48, 28, 17, 21, 44],[19, 33, 39, 6],[16, 46, 32, 7, 36],[14, 22, 12],[27, 15, 4],[13, 42, 26, 41, 34, 24, 5]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 4, 0, 0, 8, 0, 0, 4, 1, 0, 0, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0],[],[],[10, 10, 3, 7, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 10, 0, 7, 0, 10, 0, 0, 2, 7, 10, 0, 0, 0, 0, 2, 0, 7, 10, 0, 10, 0, 0, 2, 2, 0, 0, 3, 2, 7],[],[],[],[],[0, 0, 0, 0, 0, 9, 5, 0, 0, 0, 0, 0, 5, 6, 9, 0, 0, 0, 0, 5, 0, 0, 9, 0, 9, 0, 5, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 5, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0][27, 11, 15, 16, 46],[28, 9, 43, 44, 35, 48],[18, 47, 2, 17, 8],[10, 20, 4, 36],[33, 39, 12, 26, 6, 19],[42, 34, 41, 13],[37, 23, 3, 29, 49],[32, 7, 31],[5, 22, 24, 14],[0, 21, 40, 30, 25, 1, 38]
00000000000000000000000000000000000000000000000000,00001001001100011000100000010001100010000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110000110000000110010101001110000101101001100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000110000011100001001010100000011000010110000000,[],[0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 8, 9, 0, 0, 0, 9, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 9, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0],[],[],[7, 7, 6, 6, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 6, 0, 3, 0, 7, 0, 0, 1, 3, 1, 0, 0, 0, 0, 3, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 6, 6, 3],[],[],[],[],[0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 10, 10, 4, 0, 0, 0, 0, 5, 0, 0, 10, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 10, 5, 0, 0, 0, 0, 10, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0][33, 34, 24, 19, 42, 13],[39, 26, 22, 5, 14],[29, 8, 28, 35, 38],[16, 36, 32],[0, 49, 43, 44, 2],[31, 10, 15, 7, 46, 11],[20, 4, 27],[12, 6, 41],[9, 40, 37, 1, 25],[47, 30, 48, 18, 23, 3, 21, 17]
