00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[9, 4, 0, 0, 9, 7, 0, 0, 0, 9, 3, 0, 0, 1, 4, 9, 0, 0, 0, 9, 1, 3, 0, 3, 0, 0, 9, 3, 0, 9, 0, 0, 9, 1, 0, 0, 0, 9, 4, 1, 0, 3, 0, 9, 7, 9, 0, 4, 4, 0],[],[],[],[0, 0, 6, 10, 0, 0, 6, 8, 5, 0, 0, 10, 6, 0, 0, 0, 2, 8, 10, 0, 0, 0, 5, 0, 8, 6, 0, 0, 2, 0, 10, 10, 0, 0, 5, 10, 5, 0, 0, 0, 8, 0, 6, 0, 0, 0, 6, 0, 0, 6],[],[][33, 13, 39, 20],[16, 28],[10, 21, 27, 23, 41],[38, 47, 14, 48, 1],[34, 22, 8, 36],[42, 46, 25, 49, 6, 2, 12],[5, 44],[40, 24, 17, 7],[0, 32, 43, 4, 19, 9, 45, 37, 29, 15, 26],[31, 3, 11, 35, 18, 30]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[7, 9, 0, 0, 4, 1, 0, 0, 0, 10, 4, 0, 0, 9, 4, 4, 0, 0, 0, 4, 9, 10, 0, 1, 0, 0, 1, 9, 0, 7, 0, 0, 7, 10, 0, 0, 0, 10, 10, 9, 0, 7, 0, 7, 1, 1, 0, 1, 9, 0],[],[],[],[0, 0, 5, 6, 0, 0, 6, 3, 5, 0, 0, 8, 6, 0, 0, 0, 8, 2, 2, 0, 0, 0, 3, 0, 2, 6, 0, 0, 6, 0, 3, 3, 0, 0, 8, 5, 8, 0, 0, 0, 3, 0, 2, 0, 0, 0, 6, 0, 0, 5],[],[][23, 45, 5, 47, 44, 26],[17, 24, 18, 42],[7, 30, 40, 31, 22],[15, 14, 4, 19, 10],[35, 2, 49, 8],[46, 6, 12, 3, 28, 25],[43, 0, 29, 32, 41],[36, 11, 16, 34],[1, 39, 20, 48, 13, 27],[33, 21, 9, 37, 38]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[6, 9, 0, 0, 1, 1, 0, 0, 0, 9, 5, 0, 0, 9, 3, 6, 0, 0, 0, 5, 1, 6, 0, 9, 0, 0, 3, 6, 0, 9, 0, 0, 6, 1, 0, 0, 0, 3, 3, 6, 0, 3, 0, 9, 9, 5, 0, 1, 5, 0],[],[],[],[0, 0, 10, 2, 0, 0, 2, 8, 2, 0, 0, 7, 4, 0, 0, 0, 10, 4, 4, 0, 0, 0, 10, 0, 2, 8, 0, 0, 8, 0, 7, 2, 0, 0, 2, 7, 8, 0, 0, 0, 4, 0, 10, 0, 0, 0, 8, 0, 0, 7],[],[][13, 39, 43],[40, 34, 22, 49],[48, 19, 29, 5, 26],[28, 25, 2, 8],[6, 17, 35, 16],[10, 4, 45, 23, 20, 38, 15],[37, 44, 14, 33, 21, 1],[18, 11, 31, 30],[12, 24, 3, 46, 7, 36, 42],[41, 32, 0, 47, 9, 27]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[9, 5, 0, 0, 3, 2, 0, 0, 0, 2, 9, 0, 0, 5, 3, 3, 0, 0, 0, 4, 2, 9, 0, 5, 0, 0, 9, 3, 0, 9, 0, 0, 4, 3, 0, 0, 0, 9, 3, 4, 0, 9, 0, 4, 3, 9, 0, 3, 2, 0],[],[],[],[0, 0, 8, 10, 0, 0, 1, 8, 10, 0, 0, 6, 1, 0, 0, 0, 7, 6, 6, 0, 0, 0, 10, 0, 6, 10, 0, 0, 6, 0, 7, 8, 0, 0, 6, 7, 1, 0, 0, 0, 7, 0, 6, 0, 0, 0, 8, 0, 0, 10],[],[][12, 6, 36],[9, 20, 48, 5],[4, 14, 33, 27, 47, 44, 38, 15],[43, 32, 19, 39],[23, 13, 1],[34, 42, 28, 18, 24, 17, 11],[35, 40, 16, 30],[31, 46, 7, 2],[10, 21, 26, 45, 37, 29, 41, 0],[8, 3, 22, 25, 49]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[6, 7, 0, 0, 2, 9, 0, 0, 0, 6, 6, 0, 0, 6, 2, 1, 0, 0, 0, 2, 2, 1, 0, 9, 0, 0, 2, 6, 0, 1, 0, 0, 7, 6, 0, 0, 0, 7, 9, 6, 0, 9, 0, 9, 9, 1, 0, 7, 2, 0],[],[],[],[0, 0, 4, 10, 0, 0, 3, 5, 4, 0, 0, 3, 8, 0, 0, 0, 3, 10, 3, 0, 0, 0, 5, 0, 3, 4, 0, 0, 8, 0, 4, 5, 0, 0, 10, 4, 8, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 0, 0, 10],[],[][45, 15, 29, 21],[20, 14, 48, 4, 19, 26],[18, 6, 24, 16, 11],[8, 30, 35, 2, 25],[31, 7, 22, 40, 46, 42],[0, 9, 33, 13, 39, 27, 10],[37, 32, 47, 1],[12, 36, 28],[5, 43, 41, 38, 44, 23],[17, 3, 34, 49]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[4, 4, 0, 0, 6, 2, 0, 0, 0, 2, 3, 0, 0, 6, 4, 6, 0, 0, 0, 3, 3, 6, 0, 3, 0, 0, 4, 6, 0, 1, 0, 0, 2, 4, 0, 0, 0, 3, 3, 4, 0, 6, 0, 1, 3, 1, 0, 1, 1, 0],[],[],[],[0, 0, 7, 7, 0, 0, 7, 10, 10, 0, 0, 8, 10, 0, 0, 0, 9, 9, 5, 0, 0, 0, 9, 0, 8, 8, 0, 0, 9, 0, 5, 9, 0, 0, 10, 9, 8, 0, 0, 0, 5, 0, 8, 0, 0, 0, 5, 0, 0, 8],[],[][16, 8, 2, 12, 36],[18, 28, 46],[20, 15, 39, 37, 10, 41],[7, 25, 34, 30],[9, 14, 26, 29],[5, 43, 19, 32, 45, 44, 13],[21, 33, 38],[42, 3, 17, 40, 22],[0, 1, 27, 47, 23, 4, 48],[6, 24, 11, 35, 49, 31]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[6, 8, 0, 0, 6, 6, 0, 0, 0, 8, 6, 0, 0, 8, 2, 4, 0, 0, 0, 8, 6, 10, 0, 2, 0, 0, 8, 8, 0, 10, 0, 0, 6, 2, 0, 0, 0, 10, 10, 8, 0, 4, 0, 4, 10, 6, 0, 4, 2, 0],[],[],[],[0, 0, 1, 5, 0, 0, 3, 9, 5, 0, 0, 1, 9, 0, 0, 0, 9, 3, 7, 0, 0, 0, 9, 0, 5, 9, 0, 0, 7, 0, 9, 1, 0, 0, 3, 3, 3, 0, 0, 0, 3, 0, 1, 0, 0, 0, 5, 0, 0, 7],[],[][42, 2, 11, 31],[48, 33, 23, 14],[34, 36, 35, 17, 6, 40],[43, 15, 47, 41],[46, 24, 3, 8],[20, 4, 10, 5, 0, 45, 32],[28, 18, 49],[9, 13, 1, 26, 39, 27, 19],[22, 30, 25, 12, 7, 16],[29, 38, 44, 37, 21]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[5, 5, 0, 0, 9, 9, 0, 0, 0, 9, 2, 0, 0, 2, 3, 3, 0, 0, 0, 10, 5, 3, 0, 3, 0, 0, 5, 9, 0, 9, 0, 0, 10, 9, 0, 0, 0, 2, 10, 9, 0, 5, 0, 10, 10, 3, 0, 10, 9, 0],[],[],[],[0, 0, 8, 4, 0, 0, 6, 7, 4, 0, 0, 1, 6, 0, 0, 0, 8, 8, 1, 0, 0, 0, 6, 0, 6, 1, 0, 0, 8, 0, 6, 6, 0, 0, 1, 8, 7, 0, 0, 0, 7, 0, 4, 0, 0, 0, 6, 0, 0, 8],[],[][25, 11, 18, 34],[37, 10, 13],[21, 45, 23, 15, 14],[3, 42, 8],[1, 26, 20, 0, 41],[46, 24, 6, 30, 31, 22, 12],[36, 7, 40],[28, 2, 17, 35, 49, 16],[4, 48, 33, 39, 9, 29, 27, 5],[43, 44, 38, 32, 47, 19]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[6, 1, 0, 0, 8, 6, 0, 0, 0, 7, 6, 0, 0, 6, 8, 6, 0, 0, 0, 2, 1, 7, 0, 6, 0, 0, 2, 2, 0, 8, 0, 0, 6, 6, 0, 0, 0, 1, 6, 8, 0, 2, 0, 7, 1, 1, 0, 7, 1, 0],[],[],[],[0, 0, 3, 4, 0, 0, 3, 10, 9, 0, 0, 5, 9, 0, 0, 0, 4, 9, 3, 0, 0, 0, 9, 0, 4, 9, 0, 0, 10, 0, 3, 3, 0, 0, 5, 9, 5, 0, 0, 0, 5, 0, 10, 0, 0, 0, 10, 0, 0, 9],[],[][1, 39, 37, 14, 19],[29, 9, 0, 26, 13, 33],[41, 15, 20, 32, 10],[24, 8, 49, 34, 36],[6, 40, 22],[48, 47, 23, 44, 27, 43, 5],[16, 3, 2, 30, 11],[45, 38, 21, 4],[31, 17, 35, 18, 7, 42],[46, 28, 12, 25]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001100011001110001110100110100110001110101110110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110011100110001110001011001011001110001010001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[4, 3, 0, 0, 4, 4, 0, 0, 0, 4, 6, 0, 0, 6, 5, 3, 0, 0, 0, 3, 5, 6, 0, 8, 0, 0, 8, 5, 0, 8, 0, 0, 6, 8, 0, 0, 0, 8, 6, 3, 0, 5, 0, 3, 3, 3, 0, 4, 8, 0],[],[],[],[0, 0, 1, 7, 0, 0, 9, 1, 9, 0, 0, 10, 7, 0, 0, 0, 9, 1, 9, 0, 0, 0, 10, 0, 2, 1, 0, 0, 2, 0, 1, 9, 0, 0, 2, 9, 10, 0, 0, 0, 10, 0, 9, 0, 0, 0, 10, 0, 0, 2],[],[][25, 7, 30, 17, 2],[28, 24, 49, 34],[19, 1, 39, 15, 43, 44, 45],[5, 9, 0, 47, 4],[27, 14, 20, 41],[21, 10, 38, 32, 13],[3, 12],[26, 23, 33, 29, 48, 37],[42, 8, 6, 18, 35, 31, 16],[40, 11, 22, 36, 46]
