00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 5, 0, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 5, 4, 4, 0, 4, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 5, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0],[],[],[],[],[],[],[0, 9, 0, 9, 8, 8, 0, 9, 0, 2, 0, 6, 0, 6, 0, 0, 0, 2, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 6, 2, 0, 2, 0, 0, 8, 0, 8, 8, 0, 6, 9, 0, 0],[],[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 10, 10, 1, 0, 0, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 7][29, 48, 12],[38, 36, 17, 9],[40, 8, 45],[22, 24, 26, 21],[31, 39, 16, 6, 2, 20, 37, 15],[11, 13, 46, 35, 30],[42, 49, 23, 32, 14],[5, 44, 4, 43, 41],[47, 18, 7, 1, 33, 3, 19],[10, 25, 34, 0, 28, 27]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 8, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 8, 6, 6, 0, 4, 0, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 6, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0],[],[],[],[],[],[],[0, 2, 0, 10, 2, 5, 0, 10, 0, 2, 0, 10, 0, 5, 0, 0, 0, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 5, 0, 2, 5, 0, 10, 0, 0, 5, 0, 10, 10, 0, 10, 2, 0, 0],[],[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 0, 9, 1, 9, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 7][34, 12, 28],[9, 47, 35, 4, 1],[0, 23],[26, 16, 6, 8, 15, 24],[5, 36, 33, 41, 13, 19, 17],[21, 40, 22, 45, 39],[25, 49, 32],[37, 2, 20, 31],[42, 29, 48, 14, 27, 10],[38, 44, 3, 11, 18, 7, 46, 43, 30]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 9, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 2, 2, 9, 0, 9, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0],[],[],[],[],[],[],[0, 5, 0, 4, 8, 5, 0, 8, 0, 8, 0, 5, 0, 4, 0, 0, 0, 5, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 0, 8, 6, 0, 5, 0, 0, 6, 0, 5, 6, 0, 6, 8, 0, 0],[],[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 0, 3, 10, 10, 0, 0, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10, 7][28, 0, 10],[6, 20, 31, 21],[49, 42, 25, 34, 48],[45, 37, 22, 26],[27, 23, 12, 29, 32, 14],[13, 7, 36, 19, 30],[41, 46, 11],[4, 44, 35, 9, 47, 5],[18, 38, 33, 3, 1, 17, 43],[2, 8, 39, 15, 16, 24, 40]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 4, 0, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 5, 5, 5, 0, 5, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 4, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0],[],[],[],[],[],[],[0, 8, 0, 9, 7, 9, 0, 9, 0, 7, 0, 9, 0, 7, 0, 0, 0, 9, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 7, 0, 7, 8, 0, 8, 0, 0, 2, 0, 9, 2, 0, 7, 7, 0, 0],[],[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 6, 1, 6, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 1][12, 28, 49],[44, 41],[26, 37, 45, 8],[39, 31, 2, 15],[22, 40, 21, 20, 6, 16, 24],[27, 29, 14, 32, 42, 34],[9, 4, 35, 13, 46, 47, 33],[38, 1, 36, 18, 19],[11, 3, 5, 43, 7, 17, 30],[25, 0, 10, 23, 48]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 0, 8, 2, 2, 0, 2, 0, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 8, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0],[],[],[],[],[],[],[0, 10, 0, 10, 5, 5, 0, 9, 0, 5, 0, 5, 0, 10, 0, 0, 0, 10, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 5, 0, 9, 9, 0, 5, 0, 0, 9, 0, 10, 5, 0, 5, 5, 0, 0],[],[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 7, 1, 6, 0, 0, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 3][21, 37, 15, 40],[4, 30, 46, 47],[17, 41, 43],[0, 29, 42],[14, 23, 12, 28, 49, 34, 32],[25, 10, 48, 27],[9, 7, 44, 13, 36, 1, 38, 33],[6, 20, 31, 22],[18, 3, 5, 19, 35, 11],[26, 16, 8, 39, 45, 2, 24]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 7, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 2, 2, 7, 0, 3, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 7, 3, 0, 0, 0, 0, 7, 0, 0, 0, 0],[],[],[],[],[],[],[0, 5, 0, 6, 4, 8, 0, 5, 0, 6, 0, 6, 0, 4, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 5, 5, 0, 5, 0, 0, 4, 0, 8, 4, 0, 8, 5, 0, 0],[],[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 10, 10, 10, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 9][32, 48],[31, 37, 6, 21, 26, 20],[24, 8, 40],[4, 33, 44, 13, 41],[36, 47, 1, 38, 35, 7, 17],[3, 9, 11, 19, 18],[45, 39, 2, 16, 22, 15],[43, 30, 46, 5],[49, 25, 34, 10, 12, 23],[0, 29, 42, 27, 14, 28]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 8, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 5, 2, 2, 0, 5, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 8, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0],[],[],[],[],[],[],[0, 10, 0, 3, 1, 10, 0, 10, 0, 7, 0, 1, 0, 3, 0, 0, 0, 7, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 1, 10, 0, 3, 0, 0, 1, 0, 10, 3, 0, 7, 10, 0, 0],[],[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 0, 4, 4, 6, 0, 0, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 4][4, 41, 35, 11],[8, 22, 21],[38, 3, 44, 13],[27, 28, 49, 0],[15, 24, 20, 26, 37, 31, 16],[25, 32, 29],[9, 17, 46],[40, 2, 45, 6, 39],[10, 34, 14, 12, 42, 23, 48],[43, 36, 18, 30, 7, 19, 47, 5, 33, 1]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 6, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 6, 1, 2, 0, 1, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0],[],[],[],[],[],[],[0, 5, 0, 5, 4, 7, 0, 8, 0, 7, 0, 5, 0, 8, 0, 0, 0, 7, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 7, 5, 0, 4, 0, 0, 8, 0, 4, 5, 0, 8, 7, 0, 0],[],[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 9, 10, 10, 0, 0, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 9][25, 28, 42],[0, 29, 23],[20, 2, 8, 45, 16],[21, 40, 6, 31, 15],[11, 38, 1, 30, 35, 5, 33],[26, 39, 37, 22, 24],[12, 10, 34],[32, 49, 27, 48, 14],[19, 41, 9, 18, 3, 4],[47, 7, 46, 44, 36, 13, 17, 43]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 4, 0, 0, 0, 9, 0, 4, 0, 0, 0, 0, 0, 0, 3, 9, 0, 0, 0, 9, 4, 9, 0, 3, 0, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 9, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0],[],[],[],[],[],[],[0, 5, 0, 10, 6, 10, 0, 5, 0, 6, 0, 5, 0, 5, 0, 0, 0, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 10, 5, 0, 10, 0, 0, 6, 0, 10, 6, 0, 10, 5, 0, 0],[],[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 8, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 7][28, 34, 32, 42],[10, 25, 29, 14],[45, 15, 24, 40],[21, 31, 37, 2, 8],[11, 1, 36, 13, 19, 17, 7, 30, 47],[4, 44, 9, 41],[49, 48, 23],[12, 27, 0],[39, 22, 6, 20, 26, 16],[3, 33, 5, 46, 18, 43, 35, 38]
00100010100000011000111010100001000001011000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01011101010101000111000000000010010110100101101100,00000000000000000000000000000000000000000000000000,10000000001010100000000101011100101000000010000011,[0, 0, 9, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 9, 3, 0, 0, 0, 9, 9, 3, 0, 9, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 3, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0],[],[],[],[],[],[],[0, 5, 0, 5, 1, 4, 0, 8, 0, 8, 0, 1, 0, 5, 0, 0, 0, 8, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 5, 4, 0, 4, 0, 0, 1, 0, 8, 5, 0, 5, 8, 0, 0],[],[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 6, 10, 10, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 6, 10][11, 4, 18, 41],[6, 45, 26, 40],[39, 8, 22, 16],[33, 38, 5, 36, 30],[3, 44, 1, 19, 35, 13, 46],[14, 48, 27],[0, 34, 25, 32],[43, 17, 7, 47, 9],[21, 15, 31, 20, 37, 2, 24],[10, 28, 49, 42, 23, 12, 29]
