00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 9, 0, 0, 0, 3, 5, 10, 3, 10, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 9, 3, 6, 5, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 5, 0, 9, 0, 0, 6],[],[],[],[],[8, 2, 1, 7, 8, 7, 2, 0, 0, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 7, 4, 1, 8, 0, 8, 0, 2, 2, 1, 0, 0, 0, 0, 8, 2, 8, 4, 2, 0, 1, 8, 1, 1, 8, 0, 7, 0, 4, 4, 0],[][28, 13, 11, 21, 39, 41, 42, 2, 12],[26, 1, 6, 27, 34, 37],[14, 8, 17, 30],[20, 47, 48, 36],[32, 15, 44],[23, 49, 31, 7],[45, 3, 5, 19, 9],[40, 4, 0, 33, 43, 22, 24, 35],[29, 25, 46, 10],[18, 38, 16]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 10, 0, 0, 0, 10, 5, 5, 6, 9, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 3, 6, 3, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 6, 0, 0, 9],[],[],[],[],[8, 8, 2, 2, 2, 1, 2, 0, 0, 2, 0, 7, 7, 4, 0, 0, 0, 0, 0, 2, 2, 2, 4, 0, 4, 0, 2, 1, 8, 0, 0, 0, 0, 7, 7, 1, 7, 4, 0, 8, 7, 1, 1, 8, 0, 2, 0, 1, 8, 0],[][5, 47, 42, 41, 27, 35],[9, 4, 2, 20, 6, 45, 21, 19, 26, 3],[25, 31, 29, 32, 44],[22, 24, 37, 13],[16, 15, 7],[38, 17, 8, 46, 30, 23],[36, 12, 34, 40, 11, 33],[39, 0, 28, 48, 43, 1],[49, 18],[14, 10]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 10, 0, 0, 0, 4, 4, 9, 5, 5, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 5, 6, 4, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 10],[],[],[],[],[1, 7, 1, 2, 2, 2, 2, 0, 0, 3, 0, 1, 7, 7, 0, 0, 0, 0, 0, 7, 3, 1, 2, 0, 3, 0, 8, 1, 2, 0, 0, 0, 0, 3, 7, 1, 7, 8, 0, 2, 8, 8, 1, 8, 0, 8, 0, 1, 8, 0],[][11, 35, 0, 42, 2, 47, 27, 21],[3, 39, 5, 28, 4, 22, 6],[24, 33, 9, 20],[14, 15, 31],[18, 17, 29],[30, 23],[19, 36, 12, 34, 1, 13],[40, 41, 37, 43, 45, 48, 26],[38, 16, 44, 32, 46, 25],[8, 10, 7, 49]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 3, 0, 0, 0, 6, 6, 10, 6, 3, 0, 0, 0, 0, 4, 0, 9, 0, 0, 0, 9, 4, 6, 10, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 4],[],[],[],[],[8, 7, 5, 2, 1, 8, 7, 0, 0, 7, 0, 1, 1, 7, 0, 0, 0, 0, 0, 5, 2, 1, 8, 0, 5, 0, 8, 5, 2, 0, 0, 0, 0, 7, 1, 8, 2, 7, 0, 7, 8, 2, 2, 8, 0, 1, 0, 8, 5, 0],[][45, 21, 12, 4, 34, 11],[20, 36, 3, 41, 28, 42],[18, 10],[30, 44, 23, 46, 49],[24, 27, 2, 48, 19],[17, 14, 31, 15, 7],[9, 37, 13, 33, 1, 6, 39],[22, 26, 43, 47, 0, 40, 5, 35],[38, 8, 25, 29],[32, 16]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 3, 0, 0, 0, 4, 9, 3, 9, 3, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 3, 4, 4, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 10, 0, 4, 0, 0, 5],[],[],[],[],[8, 7, 8, 2, 2, 6, 1, 0, 0, 7, 0, 1, 1, 8, 0, 0, 0, 0, 0, 7, 6, 6, 2, 0, 6, 0, 2, 2, 2, 0, 0, 0, 0, 1, 7, 1, 1, 1, 0, 2, 1, 6, 8, 8, 0, 7, 0, 7, 7, 0],[][40, 33, 6, 11, 37, 12, 36, 35],[28, 4, 3, 27, 26, 39, 22],[18, 16, 10, 25, 29],[30, 7, 31, 14, 46],[32, 23, 49],[20, 5, 41, 21, 24],[34, 48, 47, 19, 9, 1, 45],[42, 2, 0, 13, 43],[38, 17, 15],[44, 8]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 5, 0, 0, 0, 6, 5, 6, 9, 9, 0, 0, 0, 0, 10, 0, 5, 0, 0, 0, 3, 3, 10, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 6],[],[],[],[],[1, 2, 8, 8, 4, 1, 4, 0, 0, 4, 0, 7, 2, 2, 0, 0, 0, 0, 0, 1, 2, 8, 4, 0, 7, 0, 1, 8, 2, 0, 0, 0, 0, 7, 8, 7, 1, 1, 0, 8, 7, 4, 4, 7, 0, 2, 0, 7, 7, 0],[][0, 37, 26, 5, 36, 19],[45, 1, 13, 20, 28, 12],[32, 44, 7, 38, 30, 29],[6, 22, 4, 42, 41, 9],[25, 15, 10, 8],[49, 16, 14],[33, 48, 47, 35, 24, 43, 11, 40],[21, 27, 39, 2, 34, 3],[18, 46, 17],[31, 23]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 5, 0, 0, 0, 10, 6, 10, 10, 10, 0, 0, 0, 0, 3, 0, 5, 0, 0, 0, 9, 9, 3, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 5],[],[],[],[],[7, 8, 8, 7, 1, 2, 4, 0, 0, 4, 0, 8, 1, 8, 0, 0, 0, 0, 0, 4, 8, 2, 1, 0, 8, 0, 7, 7, 1, 0, 0, 0, 0, 2, 1, 4, 7, 1, 0, 4, 2, 2, 4, 2, 0, 4, 0, 1, 1, 0],[][22, 4, 47, 37, 48, 34, 12, 28],[33, 40, 5, 41, 43, 21],[23, 7, 31],[45, 6, 35, 19, 9, 42, 39],[10, 25, 49, 8],[32, 38, 44, 15, 46],[26, 36, 0, 3, 27],[1, 11, 13, 24, 20, 2],[30, 29],[14, 16, 18, 17]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 5, 0, 0, 0, 9, 10, 5, 4, 3, 0, 0, 0, 0, 10, 0, 4, 0, 0, 0, 3, 10, 4, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 3],[],[],[],[],[8, 2, 2, 6, 8, 7, 8, 0, 0, 6, 0, 1, 2, 8, 0, 0, 0, 0, 0, 8, 8, 1, 6, 0, 6, 0, 1, 2, 7, 0, 0, 0, 0, 1, 2, 1, 1, 6, 0, 8, 2, 7, 2, 1, 0, 7, 0, 8, 7, 0],[][11, 43, 33, 35, 36, 26, 21],[2, 1, 34, 12, 40, 42, 27],[18, 29, 49],[17, 38, 31, 25],[32, 10, 16, 8],[9, 22, 24, 3, 37],[48, 41, 5, 28, 45],[20, 6, 39, 13, 0, 19, 4, 47],[14, 46, 44, 7],[15, 30, 23]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 10, 0, 0, 0, 5, 4, 4, 4, 9, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 4, 3, 4, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 10],[],[],[],[],[1, 2, 7, 2, 6, 8, 7, 0, 0, 7, 0, 2, 2, 8, 0, 0, 0, 0, 0, 1, 8, 8, 2, 0, 6, 0, 2, 1, 1, 0, 0, 0, 0, 6, 1, 2, 2, 1, 0, 8, 2, 7, 8, 2, 0, 6, 0, 2, 6, 0],[][27, 19, 34, 28, 0, 37],[3, 1, 11, 43, 22, 35, 47, 26, 12, 36, 40],[30, 32, 8, 38],[16, 17, 15, 31, 29],[23, 14, 25],[33, 45, 24, 4, 48],[6, 9, 2, 41],[20, 39, 21, 42, 5, 13],[18],[46, 10, 49, 7, 44]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001101000111110000101000111100000100000101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111110010111000001111010111000011111011111010110,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 5, 0, 0, 0, 4, 3, 6, 5, 6, 0, 0, 0, 0, 9, 0, 5, 0, 0, 0, 6, 4, 3, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9, 0, 6, 0, 0, 9],[],[],[],[],[1, 7, 7, 8, 10, 7, 10, 0, 0, 2, 0, 2, 7, 8, 0, 0, 0, 0, 0, 2, 8, 2, 8, 0, 10, 0, 7, 8, 1, 0, 0, 0, 0, 1, 1, 2, 2, 10, 0, 8, 2, 10, 1, 1, 0, 2, 0, 2, 8, 0],[][34, 28, 0, 43, 33, 42],[11, 47, 45, 21, 40, 19, 36, 9, 35],[15, 31],[8, 14, 32, 30, 7],[10, 25, 17],[18, 38, 29, 46, 16],[26, 5, 12, 2, 1],[48, 20, 13, 39, 27, 22, 3],[23, 44, 49],[41, 24, 6, 4, 37]
