00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 0, 10, 0, 0, 0, 10],[0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0],[8, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 5, 0, 0, 0, 9, 9, 0, 5, 5, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 5, 5, 9, 0, 0, 0, 0, 0, 9, 5, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0],[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 1, 0, 2, 0, 0, 0],[][28, 44, 36, 42, 17],[4, 46, 37, 21, 40, 24],[22, 7],[30, 19, 43, 32, 15],[25, 8, 9, 34, 1, 48, 10, 26],[2, 35, 41],[29, 18, 31, 3],[12, 11, 0, 13],[33, 6, 23, 27, 20, 47, 5, 16, 38],[49, 39, 14, 45]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 4, 0, 0, 0, 4],[0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0],[7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 1, 0, 0, 0, 1, 9, 0, 1, 1, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 1, 0, 9, 9, 1, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0],[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 10, 0, 10, 0, 5, 0, 10, 0, 0, 0],[][23, 8, 34, 9, 20, 27, 1, 38, 5, 48],[15, 32, 30, 14],[2, 41],[39, 49, 45, 19, 43],[17, 21, 44, 24, 4],[22, 7, 35],[0, 18, 3, 11],[31, 29, 13, 12],[10, 16, 47, 26, 25, 6, 33],[28, 40, 37, 36, 42, 46]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4],[0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0],[2, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 10, 2, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 9, 0, 0, 0, 5, 5, 0, 5, 9, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 5, 0, 9, 5, 9, 0, 0, 0, 0, 0, 5, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0],[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8, 0, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 6, 0, 8, 0, 6, 0, 8, 0, 0, 0],[][43, 15, 30, 14, 45],[11, 13, 0, 29, 31],[22],[49, 19, 39, 32],[5, 20, 26, 33, 23, 6, 8],[17, 40, 44, 24],[41, 7, 35, 2],[42, 28, 21, 46, 37, 36, 4],[34, 16, 48, 1, 47, 9, 10, 27, 38, 25],[3, 18, 12]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 8, 0, 0, 0, 4],[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],[10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 9, 0, 0, 0, 5, 5, 0, 5, 9, 9, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 9, 0, 5, 5, 9, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0],[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 7, 0, 7, 0, 1, 0, 1, 0, 0, 0],[][46, 21, 4, 24, 44],[7, 2, 41],[35, 22],[49, 32, 39, 14, 43],[34, 25, 33, 20, 26, 38, 5, 16, 8, 6],[13, 18],[37, 17, 42, 36, 40, 28],[15, 30, 19, 45],[23, 47, 1, 48, 27, 10, 9],[29, 11, 0, 12, 31, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8],[0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0],[10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 5, 0, 0, 0, 9, 9, 0, 9, 9, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 5, 9, 5, 0, 0, 0, 0, 0, 9, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0],[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0, 0],[][32, 15, 43, 30, 45],[17, 28, 4, 37],[41, 2, 22],[44, 40, 24, 21, 46, 42, 36],[34, 27, 10, 48, 1, 38, 25],[13, 18],[7, 35],[14, 49, 19, 39],[33, 23, 9, 16, 8, 6, 47, 20, 5, 26],[3, 31, 12, 0, 29, 11]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 8, 0, 10, 0, 0, 0, 10],[0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],[1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 9, 0, 0, 0, 9, 9, 0, 9, 5, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 5, 5, 9, 0, 0, 0, 0, 0, 9, 5, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 0],[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 4, 0, 7, 0, 7, 0, 4, 0, 0, 0],[][12, 11, 29, 0, 31, 18],[22, 35, 41, 2],[3, 13],[36, 4, 40, 24, 21, 46, 37],[34, 9, 47, 26, 10, 25],[7],[17, 42, 28, 44],[43, 30, 15, 32, 19],[5, 38, 27, 1, 16, 20, 48, 23, 33, 6, 8],[49, 14, 39, 45]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 10, 0, 4, 0, 0, 0, 10],[0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],[8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 9, 0, 0, 0, 9, 9, 0, 1, 9, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 9, 0, 9, 1, 1, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0],[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 5, 0, 7, 0, 5, 0, 7, 0, 0, 0],[][16, 10, 27, 47, 26, 48, 33, 8],[2, 35, 41],[13, 11, 12],[39, 45, 32],[28, 44, 4, 40, 21, 37, 36],[22, 7],[17, 24, 42, 46],[29, 31, 3, 0, 18],[6, 25, 38, 1, 5, 20, 34, 23, 9],[14, 19, 49, 43, 15, 30]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1],[0, 0, 8, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0],[3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 5, 0, 0, 0, 5, 5, 0, 9, 5, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 9, 0, 9, 9, 9, 0, 0, 0, 0, 0, 5, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0],[0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 4, 0, 4, 0, 7, 0, 7, 0, 0, 0],[][19, 49, 15, 43, 30, 14],[45, 39, 32],[0, 31, 18],[21, 40, 28, 24, 17, 42, 36],[33, 6, 20, 1, 5, 9],[7, 41],[37, 46, 44, 4],[35, 2, 22],[23, 8, 10, 25, 34, 47, 48, 26, 16, 27, 38],[3, 13, 11, 12, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1],[0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0],[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 2, 7, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 5, 0, 0, 0, 9, 5, 0, 5, 5, 9, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 9, 0, 9, 9, 9, 0, 0, 0, 0, 0, 5, 9, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0],[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 4, 0, 4, 0, 4, 0, 6, 0, 0, 0],[][43, 30, 45, 32, 49],[18, 0, 3, 12],[22],[24, 17, 42, 21, 44, 40, 28],[8, 33, 6, 38, 16, 20, 48, 1, 9],[4, 36, 46, 37],[13, 11, 29, 31],[39, 19, 15, 14],[34, 23, 26, 47, 27, 25, 5, 10],[35, 41, 2, 7]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000110001000000000010100000010001010001,00100001000000000000001000000000000100000100000000,10010000000111000010000000000101000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000110111000001000100101110000011000100000000110,00001000000000000100010010001000000011001010101000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 10, 0, 0, 0, 7],[0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0],[2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 9, 0, 0, 0, 1, 9, 0, 9, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 9, 0, 9, 9, 9, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0],[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 5, 0, 5, 0, 5, 0, 5, 0, 0, 0],[][5, 10, 9, 34, 48, 20, 47, 33],[11, 0, 13],[7, 41],[3, 29, 12, 31, 18],[17, 44, 24, 40, 28, 42, 21, 46, 37],[22, 35, 2],[49, 15, 32, 43, 14],[36, 4],[25, 8, 23, 6, 1, 27, 26, 16, 38],[19, 39, 30, 45]
