00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 3, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 3, 0, 0, 0, 0, 0, 2, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 2, 0, 3, 3, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2],[],[],[],[1, 0, 1, 6, 0, 0, 0, 7, 8, 0, 6, 0, 8, 0, 7, 8, 0, 0, 6, 1, 0, 0, 7, 0, 6, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 8, 0, 6, 7, 0, 6, 0],[0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 9, 0, 0, 10, 0, 10, 4, 0, 4, 0, 10, 0, 0, 0, 0, 9, 0, 9, 0, 4, 0, 0, 10, 0, 0],[][19, 0, 2, 29, 32],[27, 4, 49, 23, 34],[1, 36, 17, 26, 37],[33, 44, 31],[6, 13, 43, 16, 39],[45, 18, 3, 48, 10, 24],[22, 46, 14, 7],[38, 12, 43, 41, 8, 15],[5, 25, 9, 20, 42, 21, 40],[28, 35, 11, 30, 47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 5, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 1, 0, 0, 0, 0, 0, 7, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 5, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5],[],[],[],[4, 0, 9, 9, 0, 0, 0, 9, 10, 0, 6, 0, 6, 0, 4, 4, 0, 0, 4, 6, 0, 0, 10, 0, 6, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 4, 0, 9, 9, 0, 9, 0],[0, 0, 0, 0, 0, 3, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 2, 0, 0, 3, 0, 8, 2, 0, 8, 0, 3, 0, 0, 0, 0, 8, 0, 2, 0, 8, 0, 0, 8, 0, 0],[][17, 27, 36, 39],[42, 25, 31],[35, 5, 20, 28, 21],[43, 15, 18, 0, 14],[26, 34, 16, 13, 43, 49, 37, 1],[10, 24, 19, 12],[4, 23, 6],[40, 44, 47, 30, 33, 9, 11],[38, 41, 48, 46, 3, 2, 45, 7],[32, 22, 8, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 6, 0, 0, 7, 0, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 2, 0, 0, 0, 0, 0, 7, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 7, 0, 6, 6, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2],[],[],[],[9, 0, 5, 1, 0, 0, 0, 9, 5, 0, 9, 0, 5, 0, 5, 1, 0, 0, 5, 10, 0, 0, 10, 0, 5, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 1, 0, 9, 9, 0, 9, 0],[0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 8, 0, 0, 3, 0, 3, 8, 0, 8, 0, 3, 0, 0, 0, 0, 8, 0, 8, 0, 8, 0, 0, 3, 0, 0],[][3, 43, 15],[17, 49, 39, 16],[20, 28, 35, 30, 47],[5, 11, 21],[18, 24, 8, 2, 14, 12],[37, 1, 36, 43, 6, 27, 26],[4, 23, 13, 34],[33, 31, 44, 40, 9, 25, 42],[45, 7, 29, 0, 48, 32, 46, 10],[41, 38, 19, 22]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 2, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 3, 0, 0, 0, 0, 0, 3, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 3, 0, 6, 2, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3],[],[],[],[8, 0, 8, 8, 0, 0, 0, 7, 5, 0, 5, 0, 7, 0, 8, 7, 0, 0, 5, 4, 0, 0, 8, 0, 4, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 7, 0, 8, 5, 0, 4, 0],[0, 0, 0, 0, 0, 9, 0, 0, 0, 10, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 1, 0, 0, 1, 0, 1, 10, 0, 1, 0, 9, 0, 0, 0, 0, 10, 0, 1, 0, 9, 0, 0, 10, 0, 0],[][12, 29, 10],[36, 23, 43, 49],[35, 25, 28, 9, 5, 40],[44, 21, 42, 30, 47],[45, 0, 2, 38, 43, 32, 18],[31, 33, 20, 11],[14, 24, 3],[39, 34, 13, 27, 26, 16],[46, 22, 15, 19, 48, 8, 7, 41],[17, 37, 1, 4, 6]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 4, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 4, 0, 0, 0, 0, 0, 9, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 9, 0, 9, 3, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4],[],[],[],[8, 0, 10, 5, 0, 0, 0, 10, 10, 0, 5, 0, 5, 0, 8, 8, 0, 0, 5, 7, 0, 0, 10, 0, 7, 0, 0, 0, 0, 10, 0, 0, 8, 0, 0, 0, 0, 0, 5, 0, 0, 7, 0, 8, 0, 5, 5, 0, 10, 0],[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6, 0, 0, 2, 0, 1, 1, 0, 6, 0, 2, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 2, 0, 0],[][20, 11, 30, 31],[9, 28, 5, 35, 47],[37, 16, 4, 39],[1, 17, 49, 6, 43],[10, 18, 46, 3, 12, 38, 45],[21, 40, 44, 33, 25, 42],[24, 19, 41],[32, 43, 15, 0, 14],[26, 27, 34, 23, 36, 13],[7, 29, 2, 8, 48, 22]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 6, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6, 3, 0, 0, 0, 0, 0, 10, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 10, 0, 3, 10, 0, 10, 0, 0, 0, 3, 0, 0, 0, 0, 0, 10],[],[],[],[1, 0, 5, 5, 0, 0, 0, 1, 9, 0, 5, 0, 1, 0, 5, 1, 0, 0, 7, 5, 0, 0, 9, 0, 1, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 9, 0, 7, 5, 0, 9, 0],[0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 8, 0, 0, 2, 0, 8, 4, 0, 4, 0, 2, 0, 0, 0, 0, 4, 0, 8, 0, 8, 0, 0, 8, 0, 0],[][26, 17, 37, 16],[14, 2, 3, 7, 43, 32],[5, 28, 35, 31, 20, 33],[43, 13, 4, 27],[46, 22, 18, 24, 15, 41, 0],[10, 48, 12, 45],[19, 8, 29, 38],[6, 36, 23, 34, 1, 39, 49],[11, 9, 25, 21, 42, 47],[44, 30, 40]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 8, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 5, 8, 0, 0, 0, 0, 0, 8, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 5, 0, 8, 5, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5],[],[],[],[2, 0, 1, 9, 0, 0, 0, 1, 1, 0, 9, 0, 9, 0, 9, 7, 0, 0, 7, 7, 0, 0, 9, 0, 1, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 9, 0, 2, 2, 0, 9, 0],[0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 0, 0, 0, 6, 0, 0, 10, 0, 3, 6, 0, 6, 0, 3, 0, 0, 0, 0, 10, 0, 3, 0, 6, 0, 0, 10, 0, 0],[][8, 7, 38, 2, 24],[41, 0, 45, 46],[11, 42, 30, 35],[6, 13, 26],[4, 37, 34, 43, 16, 49, 27],[21, 5, 44, 33, 25, 31],[15, 18, 19],[17, 39, 1, 23, 36],[14, 29, 12, 48, 32, 43, 22, 3, 10],[40, 47, 9, 20, 28]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 2, 0, 0, 8, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 2, 0, 0, 0, 0, 0, 8, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 10, 0, 2, 10, 0, 2, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8],[],[],[],[9, 0, 9, 4, 0, 0, 0, 4, 9, 0, 6, 0, 5, 0, 9, 4, 0, 0, 4, 6, 0, 0, 6, 0, 6, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 5, 0, 5, 0, 9, 5, 0, 9, 0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 1, 0, 1, 7, 0, 7, 0, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 3, 0, 0],[][42, 5, 30, 9, 28],[36, 17, 27, 39, 1],[47, 44, 20, 25, 40, 35, 21],[18, 15, 3, 7],[46, 43, 32, 29, 41, 12],[19, 38, 22, 10, 24],[33, 11, 31],[16, 26, 4, 23, 49],[45, 14, 8, 48, 0, 2],[37, 34, 43, 13, 6]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 4, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 5, 0, 0, 0, 0, 0, 5, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 5, 0, 5, 8, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8],[],[],[],[9, 0, 2, 9, 0, 0, 0, 9, 1, 0, 9, 0, 9, 0, 2, 2, 0, 0, 1, 2, 0, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 2, 0, 3, 3, 0, 1, 0],[0, 0, 0, 0, 0, 7, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 10, 0, 0, 6, 0, 10, 6, 0, 10, 0, 10, 0, 0, 0, 0, 10, 0, 6, 0, 7, 0, 0, 6, 0, 0],[][18, 48, 8],[14, 19, 15, 43, 41, 2],[45, 29, 24, 22, 46],[1, 26, 43],[39, 17, 27, 6, 34, 23, 36],[47, 28, 9, 31, 42, 11, 21],[20, 44, 5],[16, 13, 49, 4, 37],[12, 10, 0, 7, 38, 3, 32],[33, 40, 25, 30, 35]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001010000001001100000100110000001011010001000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10110001101010110011001010000100100000100101011010,00000100010100000000110001001011010100001010100100,00000000000000000000000000000000000000000000000000,[],[],[],[0, 3, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6, 3, 0, 0, 0, 0, 0, 3, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2],[],[],[],[7, 0, 4, 4, 0, 0, 0, 7, 5, 0, 5, 0, 5, 0, 9, 7, 0, 0, 4, 9, 0, 0, 9, 0, 5, 0, 0, 0, 0, 9, 0, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 5, 0, 4, 9, 0, 9, 0],[0, 0, 0, 0, 0, 8, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 8, 0, 0, 1, 0, 10, 8, 0, 8, 0, 10, 0, 0, 0, 0, 8, 0, 1, 0, 10, 0, 0, 1, 0, 0],[][47, 42, 28, 21],[36, 43, 49, 34],[39, 13, 23, 37, 17, 1],[45, 38, 2, 3, 18],[12, 43, 8, 32, 10, 24],[16, 26, 6, 4, 27],[0, 7, 15],[5, 25, 20, 33, 31, 40],[19, 14, 46, 41, 29, 22, 48],[35, 30, 11, 44, 9]
