10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[2, 0, 2, 5, 0, 6, 5, 5, 6, 0, 5, 6, 0, 0, 0, 6, 6, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 5, 2, 5, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0],[],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 1],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 8, 9, 0, 9, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 7, 0, 10, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 0, 0][48, 49, 40, 12, 19],[43, 2, 47, 34, 0, 46, 38, 42],[9, 30, 4, 17],[33, 44, 1, 22],[3, 6, 7, 10, 39, 37],[15, 20, 5, 11, 16, 32, 23, 8],[41, 24, 29, 35, 27],[25, 14, 21],[26, 36, 28],[13, 18, 45, 31]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[6, 0, 2, 2, 0, 2, 6, 6, 6, 0, 3, 6, 0, 0, 0, 2, 2, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 0, 6, 3, 6, 0, 0, 2, 3, 0, 0, 2, 2, 0, 0],[],[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 10, 0, 0, 0, 5, 5],[],[],[0, 0, 0, 0, 9, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 7, 0, 0, 0, 9, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 8, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0][13, 41, 24, 35, 29, 31],[15, 23, 3, 42, 47, 2, 5, 46, 16],[38, 32, 10, 43, 20],[28, 14, 17, 26, 30, 36],[22, 1, 49, 48, 40, 19],[37, 8, 39, 0, 11, 7, 6, 34],[9, 21],[45, 27, 18],[25, 4],[33, 44, 12]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[5, 0, 5, 4, 0, 6, 4, 4, 6, 0, 6, 4, 0, 0, 0, 6, 4, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 6, 5, 5, 0, 0, 4, 5, 0, 0, 5, 6, 0, 0],[],[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 0, 0, 0, 8, 8],[],[],[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 9, 0, 3, 0, 9, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 0, 0][17, 14, 4, 9, 21, 28],[36, 26, 30, 25],[41, 29, 13, 24, 35, 18],[42, 16, 7, 11, 6, 3],[39, 34, 0, 43, 2, 38, 32, 46],[37, 23, 8, 15, 5, 10, 47, 20],[22, 44, 1, 12],[48, 40, 49, 19],[45, 31, 27],[33]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[5, 0, 5, 2, 0, 5, 6, 2, 6, 0, 6, 5, 0, 0, 0, 6, 2, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 5, 2, 6, 0, 0, 5, 5, 0, 0, 2, 2, 0, 0],[],[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 10, 4],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 9, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0][26, 30, 25, 9, 28],[47, 7, 16, 46, 3, 20, 38],[18, 45, 41],[22, 33, 12, 49, 19],[23, 42, 34, 5, 0, 2, 43, 11, 37],[39, 10, 6, 32, 15, 8],[17, 36],[4, 14, 21],[24, 13, 29, 35, 31, 27],[1, 40, 48, 44]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[2, 0, 5, 5, 0, 2, 5, 2, 2, 0, 6, 6, 0, 0, 0, 2, 6, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 5, 6, 5, 0, 0, 2, 6, 0, 0, 5, 2, 0, 0],[],[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 3, 9],[],[],[0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 1, 10, 0, 10, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 7, 0, 0, 4, 0, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0][36, 17, 4, 25],[47, 7, 0, 5, 8, 15, 42],[19, 12, 40, 48],[18, 45, 27, 29, 13, 41],[34, 3, 2, 6, 46, 37, 20, 39],[23, 32, 38, 10, 16, 43, 11],[24, 31, 35],[33, 44, 1],[49, 22],[21, 9, 14, 30, 26, 28]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[2, 0, 2, 2, 0, 2, 5, 2, 2, 0, 5, 6, 0, 0, 0, 5, 6, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 2, 5, 6, 0, 0, 6, 2, 0, 0, 5, 2, 0, 0],[],[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 8, 8],[],[],[0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 7, 4, 0, 7, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 10, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0][21, 14, 30],[8, 20, 3, 37, 0, 47, 2, 43, 5, 7],[40, 33, 22, 12],[9, 17, 4, 36, 26],[23, 46, 38, 6, 34, 10, 15],[11, 16, 32, 42, 39],[25, 28],[48, 1, 44, 49, 19],[35, 18, 31, 13],[29, 27, 41, 24, 45]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[2, 0, 2, 6, 0, 6, 6, 5, 2, 0, 6, 2, 0, 0, 0, 5, 5, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 0, 5, 5, 2, 0, 0, 5, 2, 0, 0, 6, 6, 0, 0],[],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 7, 0, 0, 0, 7, 7],[],[],[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 10, 0, 10, 0, 0, 0, 9, 0, 0, 0, 0, 0, 8, 0, 0, 0, 10, 0, 0, 0, 0][28, 36, 17, 4, 9, 30],[8, 0, 2, 32, 11, 43, 39],[25, 26, 14, 21],[19, 1, 22, 33, 40, 12],[15, 34, 16, 7, 38, 42, 37],[3, 6, 47, 10, 5, 23, 20, 46],[44, 48, 49],[13, 24, 41, 27],[35],[31, 45, 29, 18]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[2, 0, 6, 2, 0, 6, 2, 5, 6, 0, 2, 6, 0, 0, 0, 6, 5, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 5, 2, 5, 0, 0, 2, 6, 0, 0, 5, 5, 0, 0],[],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 9, 9],[],[],[0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 7, 0, 1, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 8, 0, 10, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0][28, 25],[34, 10, 0, 3, 6, 42, 38, 23],[9, 14, 30, 17],[1, 22, 33, 19, 12, 44],[32, 20, 39, 37, 46, 16, 47, 7],[43, 2, 5, 11, 8, 15],[4, 26, 36, 21],[41, 29, 35, 45],[40, 48, 49],[24, 31, 27, 18, 13]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[2, 0, 5, 2, 0, 6, 5, 2, 5, 0, 2, 6, 0, 0, 0, 5, 6, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 5, 5, 6, 0, 0, 6, 6, 0, 0, 2, 5, 0, 0],[],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 4],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 0, 8, 0, 0, 0, 0, 10, 0, 0, 8, 0, 0, 0, 9, 0, 0, 0, 10, 9, 0, 10, 0, 9, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0][41, 18, 35, 13, 29, 27],[34, 10, 7, 20, 23, 46, 3, 0],[44, 33, 40],[1, 22, 48, 49, 19, 12],[8, 15, 6, 47, 2, 32, 37, 38],[43, 42, 16, 5, 11, 39],[45, 31, 24],[9, 36, 17],[26, 30, 21],[14, 4, 25, 28]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[4, 0, 4, 2, 0, 2, 6, 6, 6, 0, 6, 4, 0, 0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 6, 2, 2, 0, 0, 4, 2, 0, 0, 6, 4, 0, 0],[],[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 10, 10],[],[],[0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 5, 0, 5, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 3, 0, 8, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0][19, 33, 1, 12],[38, 3, 34, 43, 5, 15, 39],[13, 45, 31, 27],[42, 11, 0, 2, 47, 32, 16, 20],[28, 25, 26, 17, 36],[23, 46, 7, 10, 37, 6, 8],[21, 14, 9, 30, 4],[24, 35, 18, 29, 41],[22],[44, 49, 40, 48]
