00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 7, 1, 7, 0, 1, 7, 0, 1, 0, 0, 0, 0, 0, 7, 6, 1, 1, 7, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 1],[],[],[],[],[],[0, 0, 3, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0],[],[8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 5, 5, 4, 0, 5, 2, 4, 0, 4, 0, 0, 8, 5, 0, 8, 8, 0, 8, 0, 2, 0][11, 20, 49, 23, 5, 8, 19],[48, 12, 34, 14, 26],[25, 39, 2, 28, 16],[37, 31, 35],[29, 10, 41, 33, 1, 30],[32, 18, 45, 47],[17, 4, 9, 22, 21, 36, 6],[40, 44, 24, 0, 15, 46, 43],[3, 7],[38, 13, 42, 27]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 9, 8, 1, 0, 9, 1, 0, 9, 0, 0, 0, 0, 0, 1, 1, 8, 9, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 9, 0, 1],[],[],[],[],[],[0, 0, 6, 5, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0],[],[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 0, 2, 10, 7, 0, 4, 7, 10, 0, 4, 0, 0, 2, 7, 0, 7, 10, 0, 2, 0, 7, 0][23, 17, 49, 18, 9, 22, 6],[0, 46, 12, 40, 29],[38, 42, 27, 25],[33, 1, 37, 10],[16, 28, 13, 3, 39],[7, 2],[41, 43, 48, 34, 31, 24, 15],[19, 5, 32, 45, 36, 21],[20, 8, 4, 11, 47],[26, 30, 44, 14, 35]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 8, 4, 8, 0, 8, 8, 0, 4, 0, 0, 0, 0, 0, 7, 8, 7, 4, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 7],[],[],[],[],[],[0, 0, 9, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0],[],[1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 1, 10, 1, 0, 1, 5, 10, 0, 3, 0, 0, 10, 3, 0, 3, 3, 0, 3, 0, 10, 0][15, 0, 33, 31, 12, 14, 10, 29],[27, 42, 39, 38, 3, 25],[43, 46, 41, 44, 37, 24],[11, 5, 20],[34, 1, 26],[7, 13, 16],[17, 36, 22, 21, 23, 49, 19],[6, 45, 47, 32, 9, 18, 8, 4],[28, 2],[30, 48, 40, 35]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 7, 8, 7, 0, 7, 8, 0, 7, 0, 0, 0, 0, 0, 2, 2, 7, 7, 8, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 7],[],[],[],[],[],[0, 0, 3, 9, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0],[],[10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 10, 6, 1, 0, 6, 6, 5, 0, 1, 0, 0, 6, 10, 0, 5, 6, 0, 1, 0, 5, 0][37, 1, 31, 46, 10, 14, 26],[18, 17, 23],[2, 27, 28, 42],[38, 39, 7],[48, 15, 35, 43],[30, 34, 44, 33, 40],[11, 6, 22, 49, 4, 19, 8, 20],[36, 5, 45, 9, 32, 21, 47],[3, 16, 13, 25],[12, 41, 0, 24, 29]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 10, 5, 6, 0, 10, 3, 0, 3, 0, 0, 0, 0, 0, 5, 10, 10, 5, 10, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 3],[],[],[],[],[],[0, 0, 9, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0],[],[1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 7, 0, 0, 1, 1, 1, 0, 7, 1, 1, 0, 8, 0, 0, 7, 7, 0, 7, 8, 0, 7, 0, 7, 0][29, 35, 0, 30, 34, 31],[3, 16, 38, 42, 39],[45, 9, 11, 36, 49],[7, 27],[5, 20, 32, 17],[47, 22, 6, 23],[40, 33, 10, 48, 41, 12, 46, 43, 26],[37, 15, 1, 24, 44, 14],[2, 28, 13, 25],[8, 19, 4, 18, 21]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 10, 2, 2, 0, 9, 2, 0, 7, 0, 0, 0, 0, 0, 7, 9, 2, 7, 7, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 7],[],[],[],[],[],[0, 0, 6, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0],[],[8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 8, 0, 0, 5, 8, 8, 0, 5, 3, 8, 0, 5, 0, 0, 3, 8, 0, 8, 3, 0, 5, 0, 8, 0][28, 13, 25, 7, 27],[47, 6, 19, 5, 9],[44, 12, 40, 34],[39, 3, 16],[46, 29, 10, 33, 1, 37, 24, 15],[38, 42, 2],[20, 49, 22, 11, 32, 21, 17],[41, 43, 30, 31, 0, 14, 48, 35, 26],[8, 18],[36, 4, 45, 23]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 6, 10, 10, 0, 6, 6, 0, 10, 0, 0, 0, 0, 0, 3, 10, 10, 6, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 10],[],[],[],[],[],[0, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],[],[2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 0, 8, 8, 2, 0, 7, 7, 7, 0, 9, 0, 0, 9, 2, 0, 7, 8, 0, 2, 0, 8, 0][40, 24, 0, 31, 37, 26, 43, 29, 46],[27, 39, 28],[14, 44, 30, 41, 33],[7, 16],[9, 32, 8, 20, 4],[48, 1, 34],[49, 36, 22, 11, 45, 5, 17],[18, 19, 23, 21, 6, 47],[35, 12, 15, 10],[2, 42, 13, 3, 25, 38]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 1, 3, 10, 0, 10, 3, 0, 3, 0, 0, 0, 0, 0, 1, 3, 1, 10, 10, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 3],[],[],[],[],[],[0, 0, 8, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0],[],[7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 0, 5, 9, 2, 0, 2, 7, 5, 0, 7, 0, 0, 9, 2, 0, 5, 2, 0, 7, 0, 5, 0][4, 17, 45, 23, 19],[41, 31, 1, 33, 44],[9, 47, 18, 49, 5, 11],[27],[48, 35, 14, 29, 10, 43],[3, 25, 39],[12, 46, 34, 37, 0, 15, 26],[7, 42, 2, 13, 16, 38, 28],[40, 24, 30],[21, 6, 8, 36, 22, 32, 20]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 8, 8, 1, 0, 1, 5, 0, 8, 0, 0, 0, 0, 0, 5, 1, 8, 1, 8, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 5],[],[],[],[],[],[0, 0, 6, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0],[],[10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0, 0, 7, 10, 4, 0, 9, 7, 10, 0, 7, 0, 0, 7, 7, 0, 9, 9, 0, 7, 0, 7, 0][22, 32, 18, 20, 6, 8, 36],[28, 39, 16, 13],[3, 38, 7, 25],[31, 1],[9, 47, 49, 17, 23],[2, 42, 27],[37, 48, 46, 41, 34, 40, 29],[4, 5, 11, 45, 19, 21],[24, 44, 14, 33, 12, 43, 10],[26, 30, 0, 15, 35]
00000000000000000000000000000000000000000000000000,00001110110100000111111100000000100010000000010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110001000001001000000001011000000000110010000000,00000000000000000000000000000000000000000000000000,11000000001010110000000010100111011101001101101010,[],[0, 0, 0, 0, 4, 5, 3, 0, 5, 2, 0, 5, 0, 0, 0, 0, 0, 5, 2, 3, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 5],[],[],[],[],[],[0, 0, 10, 6, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0],[],[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 1, 1, 7, 0, 1, 8, 8, 0, 8, 0, 0, 1, 7, 0, 8, 7, 0, 7, 0, 1, 0][29, 30, 40, 33, 26, 48, 14],[23, 9, 22, 18],[36, 6, 19, 20, 21],[47, 45, 4],[17, 5, 11, 32, 49, 8],[16, 3, 39, 38],[46, 41, 10, 24, 31, 15, 44, 1, 0],[12, 34, 35, 43, 37],[27, 42],[28, 7, 25, 2, 13]
