Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
29031,10,103559.66,55165.0,1786.0,914.6625731656758,47480.0,55165.0,0.8,0.1,10,98808.82,57447.0,2051.0,835.8178671919765,40526.0,57447.0,0.8,0.1
28061,7,90089.98,58756.0,2189.0,889.9786061883658,30444.0,58756.0,0.8,0.1
28320,8,100551.85,61319.0,2314.0,934.8464161028176,38298.0,61319.0,0.8,0.1
28555,9,107399.03,57275.0,1962.0,903.0340787243679,49221.0,57275.0,0.8,0.1
28335,9,99691.09,59887.0,2198.0,948.0897248740972,38856.0,59887.0,0.8,0.1
28779,10,109309.37,57404.0,1869.0,1006.3701672641715,50899.0,57404.0,0.8,0.1
28355,10,106493.0,58247.0,2039.0,956.0012074211313,47290.0,58247.0,0.8,0.1
28049,10,99068.21,57337.0,2082.0,968.2117510703122,40763.0,57337.0,0.8,0.1,11,112570.3,55541.0,1768.0,948.2997358963868,56081.0,55541.0,0.8,0.1
27704,9,104699.46,60329.0,2269.0,967.4620378509406,43403.0,60329.0,0.8,0.1
28002,7,95931.18,65906.0,2492.0,854.1809025242881,29171.0,65906.0,0.8,0.1
29352,9,101139.17,57932.0,2016.0,1003.174749976938,42204.0,57932.0,0.8,0.1
28535,10,104271.04,55687.0,1855.0,920.0431377037706,47664.0,55687.0,0.8,0.1
28646,9,97025.98,56772.0,1879.0,946.9762855746601,39307.0,56772.0,0.8,0.1
28321,10,115965.02,60344.0,2145.0,960.0190390905232,54661.0,60344.0,0.8,0.1
28581,8,100122.97,57941.0,2140.0,940.9747281124021,41241.0,57941.0,0.8,0.1
28041,10,100107.7,56042.0,1879.0,988.6985439311164,43077.0,56042.0,0.8,0.1
28198,10,102504.59,57488.0,1950.0,951.5885123959665,44065.0,57488.0,0.8,0.1
28764,11,113053.66,56440.0,1863.0,957.6563794915164,55656.0,56440.0,0.8,0.1
28460,10,98827.23,57319.0,1986.0,884.2315326034933,40624.0,57319.0,0.8,0.1
28453,10,95486.33,57138.0,2024.0,864.3311828878223,37484.0,57138.0,0.8,0.1
