Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
25563,9,109972.6,74197.0,2094.0,917.6045979730875,34858.0,74197.0,0.5,0.3,11,123420.0,71819.0,1837.0,1093.004945080135,50508.0,71819.0,0.5,0.3
25312,10,123678.27,72381.0,2043.0,945.2689695657715,50352.0,72381.0,0.5,0.3,10,111708.39,72401.0,1896.0,1110.392500872254,38197.0,72401.0,0.5,0.3
25053,11,120904.04,73245.0,1936.0,971.0372598880405,46688.0,73245.0,0.5,0.3
25409,10,122668.57,74666.0,2172.0,976.5656159042256,47026.0,74666.0,0.5,0.3
25308,7,109657.07,77267.0,2460.0,686.0673059999514,31704.0,77267.0,0.5,0.3
24748,6,110446.24,78994.0,2533.0,827.2428356246014,30625.0,78994.0,0.5,0.3
24361,10,128036.38,73588.0,2151.0,777.3754196491423,53671.0,73588.0,0.5,0.3
25120,12,131183.29,71454.0,1902.0,1076.2924786089616,58653.0,71454.0,0.5,0.3
25706,10,114307.31,71480.0,1868.0,1017.3103178907069,41810.0,71480.0,0.5,0.3
24888,10,129748.3,72256.0,1918.0,1020.2979483084958,56472.0,72256.0,0.5,0.3
25037,11,106389.93,72607.0,1916.0,1197.926748931617,32585.0,72607.0,0.5,0.3
24618,9,111198.08,75966.0,2375.0,815.0757239472191,34417.0,75966.0,0.5,0.3
24857,3,102141.82,87175.0,3613.0,569.824040458816,14397.0,87175.0,0.5,0.3
24665,11,119139.48,68156.0,2007.0,1008.4783486083941,49975.0,68156.0,0.5,0.3
24690,10,124297.43,73486.0,1939.0,1005.4303898636996,49806.0,73486.0,0.5,0.3
24783,12,132625.53,72256.0,1935.0,1297.5259260029131,59072.0,72256.0,0.5,0.3
24696,5,103619.53,83036.0,2843.0,828.5345104373803,19755.0,83036.0,0.5,0.3
25385,10,117430.29,73277.0,2156.0,1018.293378310478,43135.0,73277.0,0.5,0.3
24609,10,103911.48,71215.0,1836.0,1073.4804413264517,31623.0,71215.0,0.5,0.3
25336,9,115079.8,72029.0,1969.0,917.7971784954794,42133.0,72029.0,0.5,0.3
