Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
53816,16,142724.26,65374.0,2644.0,1544.2557701310363,75806.0,65374.0,0.8,0.4
52810,13,133573.06,66505.0,2798.0,1533.0587264975916,65535.0,66505.0,0.8,0.4
52836,12,132286.84,67765.0,2898.0,1190.844140287405,63331.0,67765.0,0.8,0.4
53461,15,124565.01,59949.0,2363.0,1536.014846897274,63080.0,59949.0,0.8,0.4
52793,14,114413.3,64200.0,2614.0,1636.298784163501,48577.0,64200.0,0.8,0.4
52524,15,142022.84,62806.0,2510.0,1515.8355638308294,77701.0,62806.0,0.8,0.4
52910,18,150529.27,64394.0,2525.0,1807.2682394931608,84328.0,64394.0,0.8,0.4
52899,11,100133.05,64060.0,2610.0,1198.0487585402584,34875.0,64060.0,0.8,0.4
52657,11,119565.35,66273.0,2713.0,1261.3457928084376,52031.0,66273.0,0.8,0.4
53425,11,114758.73,65562.0,2802.0,1427.729741138612,47769.0,65562.0,0.8,0.4
52315,12,113463.32,65780.0,2922.0,1374.3161174353609,46309.0,65780.0,0.8,0.4
52769,15,134630.1,62515.0,2416.0,1729.0991711940878,70386.0,62515.0,0.8,0.4
52877,14,130818.92,63409.0,2554.0,1589.9201868493974,65820.0,63409.0,0.8,0.4
52649,12,123569.78,65105.0,2825.0,1346.778583371058,57118.0,65105.0,0.8,0.4
53089,14,135623.25,64984.0,2574.0,1619.245946552062,69020.0,64984.0,0.8,0.4
53017,13,124126.33,65145.0,2619.0,1249.3291361651031,57732.0,65145.0,0.8,0.4
52970,15,134693.77,63086.0,2441.0,1414.76953005957,70193.0,63086.0,0.8,0.4
52942,13,123822.32,63635.0,2579.0,1474.3178599309188,58713.0,63635.0,0.8,0.4
53675,11,122207.22,65868.0,2735.0,1392.219828614748,54947.0,65868.0,0.8,0.4
53571,12,129390.31,65242.0,2795.0,1367.3118704957308,62781.0,65242.0,0.8,0.4
