Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
50434,12,156177.85,101907.0,2810.0,1832.853972584698,52438.0,101907.0,0.7,0.4
49831,13,144494.44,96292.0,2560.0,1637.444535816344,46565.0,96292.0,0.7,0.4
50427,16,164159.33,101679.0,2641.0,2221.3298404135726,60259.0,101679.0,0.7,0.4
49705,14,154437.26,101573.0,2729.0,1794.2610895447128,51070.0,101573.0,0.7,0.4
50014,11,153079.16,103114.0,2879.0,1841.158121477159,48124.0,103114.0,0.7,0.4
50075,10,150982.66,105076.0,3073.0,1528.6625715972639,44378.0,105076.0,0.7,0.4
50053,8,140575.14,108690.0,3345.0,1487.1420861239808,30398.0,108690.0,0.7,0.4
50129,17,159999.45,97380.0,2316.0,1762.4544047536842,60857.0,97380.0,0.7,0.4
50417,12,161443.58,100369.0,2681.0,1491.5835970755422,59583.0,100369.0,0.7,0.4
51967,11,152905.02,97162.0,2753.0,1547.01560305974,54196.0,97162.0,0.7,0.4
50892,14,166861.75,104374.0,2908.0,2027.7547476161383,60460.0,104374.0,0.7,0.4
50315,9,156171.55,108482.0,3506.0,1623.552824986076,46066.0,108482.0,0.7,0.4
50155,12,149283.38,101659.0,2672.0,1854.3833430531017,45770.0,101659.0,0.7,0.4
50263,13,165989.81,100258.0,2676.0,2076.8060622695357,63655.0,100258.0,0.7,0.4
50100,13,165985.44,101154.0,2662.0,1803.4381194509342,63028.0,101154.0,0.7,0.4
50654,11,134642.99,98370.0,2628.0,1641.9949163012172,34631.0,98370.0,0.7,0.4
50320,13,162863.33,100374.0,2569.0,1725.331032533562,60764.0,100374.0,0.7,0.4
50238,12,150807.07,100988.0,2734.0,1596.069235006844,48223.0,100988.0,0.7,0.4
50104,10,148670.58,103460.0,2998.0,1687.5790483410876,43523.0,103460.0,0.7,0.4
50100,13,165435.63,102827.0,2693.0,1702.6337572832315,60906.0,102827.0,0.7,0.4
