Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
40328,7,118791.13,86802.0,3280.0,1121.1319528185895,30868.0,86802.0,0.8,0.2
42219,9,121888.34,85255.0,3226.0,1090.33547881771,35543.0,85255.0,0.8,0.2
39764,9,122463.56,82655.0,3131.0,1580.559582148354,38228.0,82655.0,0.8,0.2
38959,7,125412.01,84791.0,3498.0,983.009123593861,39638.0,84791.0,0.8,0.2
39959,6,119771.34,93608.0,4233.0,1101.3432671911733,25062.0,93608.0,0.8,0.2
40541,10,116529.85,79319.0,3034.0,1494.8515587671884,35716.0,79319.0,0.8,0.2
40792,9,123318.08,77849.0,2829.0,1453.0826227499626,44016.0,77849.0,0.8,0.2
39205,6,127088.24,93461.0,4021.0,1184.2413006483807,32443.0,93461.0,0.8,0.2
40679,6,117435.42,91910.0,3840.0,1006.41577806418,24519.0,91910.0,0.8,0.2
41289,6,114782.43,85890.0,3549.0,1292.434003074256,27600.0,85890.0,0.8,0.2,9,129957.69,82600.0,3072.0,1422.6916502215122,45935.0,82600.0,0.8,0.2
40705,12,126687.02,76721.0,2718.0,1601.0168136687157,48365.0,76721.0,0.8,0.2
40461,10,117049.45,78188.0,2846.0,1435.4519401088492,37426.0,78188.0,0.8,0.2
39032,6,113968.24,91756.0,3977.0,1232.240376628301,20980.0,91756.0,0.8,0.2
38874,10,133516.45,81549.0,2978.0,1631.4465251458664,50336.0,81549.0,0.8,0.2
41029,9,124734.07,84175.0,3189.0,1141.0746266091228,39418.0,84175.0,0.8,0.2
40025,11,134495.52,78211.0,2761.0,1362.5150959549715,54922.0,78211.0,0.8,0.2
40450,10,132252.53,79022.0,2831.0,1440.5331714812437,51790.0,79022.0,0.8,0.2
42331,8,126511.44,87314.0,3473.0,1274.439489270648,37923.0,87314.0,0.8,0.2
40229,7,128701.84,87835.0,3556.0,1333.8362044363794,39533.0,87835.0,0.8,0.2
40939,8,117993.39,82477.0,3056.0,1141.3878277268843,34375.0,82477.0,0.8,0.2
