Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
72612,16,136315.02,82347.0,3004.0,2229.0171454721058,51739.0,82347.0,0.5,0.2
71625,15,155691.91,86401.0,3434.0,1796.9067623080791,67494.0,86401.0,0.5,0.2
72194,16,152703.46,84321.0,3193.0,1854.4586016939313,66528.0,84321.0,0.5,0.2
72370,14,132070.57,83274.0,3237.0,2185.5701845775548,46611.0,83274.0,0.5,0.2
71795,15,155804.74,83135.0,3143.0,1824.7396893574482,70845.0,83135.0,0.5,0.2
71511,15,145002.93,81081.0,2922.0,1968.9287925420895,61953.0,81081.0,0.5,0.2
71503,15,150774.95,84796.0,3329.0,2141.9541254209785,63837.0,84796.0,0.5,0.2,14,148693.78,86144.0,3268.0,2036.780167887364,60513.0,86144.0,0.5,0.2
70339,14,141238.2,85728.0,3348.0,1770.1951577768555,53740.0,85728.0,0.5,0.2
72208,15,139362.27,85389.0,3277.0,2019.267375534586,51954.0,85389.0,0.5,0.2
71525,13,146615.9,84848.0,3243.0,1998.8984301608546,59769.0,84848.0,0.5,0.2
71046,15,144658.3,84549.0,3211.0,1707.3044217973616,58402.0,84549.0,0.5,0.2
74052,15,153505.2,82233.0,3118.0,1833.197660653894,69439.0,82233.0,0.5,0.2
71132,12,139325.88,90120.0,3760.0,2000.8846563255333,47205.0,90120.0,0.5,0.2
72617,15,145413.84,88722.0,3465.0,1899.8428391322132,54792.0,88722.0,0.5,0.2
72891,15,148682.59,82438.0,3025.0,2075.588471296096,64169.0,82438.0,0.5,0.2
71860,10,135898.36,94936.0,4087.0,1759.36326340269,39203.0,94936.0,0.5,0.2
70900,11,125209.63,86619.0,3548.0,1927.6307803505524,36663.0,86619.0,0.5,0.2,15,146139.12,86264.0,3283.0,2103.11697802217,57772.0,86264.0,0.5,0.2
72538,15,130730.69,84665.0,3247.0,2043.6864266695236,44022.0,84665.0,0.5,0.2
70681,17,123549.64,81401.0,3093.0,2216.63526746694,39932.0,81401.0,0.5,0.2
72300,14,136775.39,92290.0,3905.0,1817.3918923526546,42668.0,92290.0,0.5,0.2
