Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
70443,13,180959.44,101390.0,3199.0,2246.4372359362105,77323.0,101390.0,0.7,0.4
69979,14,172168.22,104408.0,3465.0,2188.2199406649634,65572.0,104408.0,0.7,0.4
69310,13,164697.05,104066.0,3256.0,2090.050121979082,58541.0,104066.0,0.7,0.4
69458,12,152868.49,102667.0,3321.0,1773.4927102896027,48428.0,102667.0,0.7,0.4
69457,13,167234.57,104973.0,3338.0,2033.5724521642435,60228.0,104973.0,0.7,0.4
69949,13,169231.87,106722.0,3672.0,1709.8731736641412,60800.0,106722.0,0.7,0.4
69578,8,161332.31,117182.0,4600.0,1818.3083216875625,42332.0,117182.0,0.7,0.4
69600,12,156957.89,106427.0,3802.0,1901.8880436487989,48629.0,106427.0,0.7,0.4
69542,17,171299.5,98512.0,3015.0,2496.496160978128,70291.0,98512.0,0.7,0.4
69453,7,158559.92,116630.0,4579.0,1580.9215062384073,40349.0,116630.0,0.7,0.4
69656,18,174676.57,95321.0,2682.0,2713.573569971646,76642.0,95321.0,0.7,0.4
69617,12,157262.72,102941.0,3282.0,2075.7210297848146,52246.0,102941.0,0.7,0.4
69310,9,165695.1,114540.0,4450.0,1700.0969084413728,49455.0,114540.0,0.7,0.4
69207,13,159056.42,100698.0,3150.0,2134.421108947021,56224.0,100698.0,0.7,0.4
69731,15,178794.57,107801.0,3528.0,2206.565064689163,68787.0,107801.0,0.7,0.4
69648,15,173922.14,99824.0,2901.0,2297.1395853165427,71801.0,99824.0,0.7,0.4,11,151344.17,105380.0,3501.0,2199.1675968243903,43765.0,105380.0,0.7,0.4
69255,15,177588.33,102844.0,3302.0,2247.3290567448885,72497.0,102844.0,0.7,0.4
68795,12,158399.12,103280.0,3255.0,2094.1207377244955,53025.0,103280.0,0.7,0.4
69082,7,154287.2,120062.0,4996.0,1426.1991959377647,32799.0,120062.0,0.7,0.4
70101,13,168731.7,103666.0,3286.0,2045.7023953553673,63020.0,103666.0,0.7,0.4
