Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
81143,12,166474.98,111281.0,3919.0,1914.977338775754,53279.0,111281.0,0.8,0.1
83325,15,170823.44,105500.0,3347.0,1970.4424931902768,63353.0,105500.0,0.8,0.1
83514,15,176768.56,100355.0,3096.0,1986.556080860658,74427.0,100355.0,0.8,0.1
82643,15,165494.95,100570.0,3122.0,2056.953355356489,62868.0,100570.0,0.8,0.1
82277,16,174721.57,101088.0,3106.0,2256.5678273352664,71377.0,101088.0,0.8,0.1
90808,15,163565.89,101710.0,3154.0,2055.8933266513277,59800.0,101710.0,0.8,0.1
83834,17,181499.05,102199.0,3163.0,2205.051930903848,77095.0,102199.0,0.8,0.1
81388,15,173329.44,100262.0,3169.0,2014.4429987042283,71053.0,100262.0,0.8,0.1
79324,15,171919.96,100634.0,3133.0,2278.9583038546652,69007.0,100634.0,0.8,0.1,14,150329.11,101273.0,3208.0,2320.1076568903754,46736.0,101273.0,0.8,0.1
83319,15,171260.57,98755.0,3017.0,2126.574403704066,70379.0,98755.0,0.8,0.1
85601,16,168093.53,101626.0,3132.0,2022.530027850162,64445.0,101626.0,0.8,0.1
87503,18,181359.18,101298.0,3079.0,2209.1793100705163,77852.0,101298.0,0.8,0.1
83266,16,165581.08,102668.0,3254.0,2134.0807752047454,60779.0,102668.0,0.8,0.1
79064,16,165758.3,102498.0,3244.0,2230.298275215997,61030.0,102498.0,0.8,0.1
87214,14,164275.06,105473.0,3441.0,1934.0619312787417,56868.0,105473.0,0.8,0.1
82981,13,163802.17,100635.0,3168.0,1731.170663597397,61436.0,100635.0,0.8,0.1
82432,18,179875.38,99491.0,3088.0,2400.383778161855,77984.0,99491.0,0.8,0.1
82384,14,166098.89,103303.0,3344.0,2085.887085226455,60710.0,103303.0,0.8,0.1
81320,16,163822.35,104822.0,3428.0,2233.3486485797916,56767.0,104822.0,0.8,0.1,17,176789.76,98427.0,3065.0,2305.761686697416,76057.0,98427.0,0.8,0.1
88544,15,159917.16,101050.0,3114.0,2050.1605349671127,56817.0,101050.0,0.8,0.1
