Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
161019,21,290184.56,175736.0,4850.0,3258.5615716541124,111190.0,175736.0,0.6,0.3
164274,25,300770.37,163565.0,3833.0,2962.370480040702,134243.0,163565.0,0.6,0.3
164163,16,271434.75,174380.0,4769.0,2609.7537145148094,94445.0,174380.0,0.6,0.3
163091,17,235414.57,168096.0,4478.0,2154.567772983038,65164.0,168096.0,0.6,0.3
164240,25,293046.47,166819.0,3961.0,2618.466304869955,123609.0,166819.0,0.6,0.3
163601,23,284393.69,168575.0,4274.0,2343.68807851738,113475.0,168575.0,0.6,0.3
161411,26,316451.3,161971.0,3747.0,2923.3026366607405,151557.0,161971.0,0.6,0.3
164344,22,281485.16,165071.0,3996.0,2812.1640865749573,113602.0,165071.0,0.6,0.3
163812,19,270517.46,168464.0,4339.0,2477.4566837219363,99576.0,168464.0,0.6,0.3
162301,23,281021.44,166427.0,4054.0,2839.440853583826,111755.0,166427.0,0.6,0.3
162668,23,287513.09,166859.0,4208.0,2924.0861265694675,117730.0,166859.0,0.6,0.3
162671,14,245036.74,176290.0,5154.0,2180.7367386728497,66566.0,176290.0,0.6,0.3
163448,27,295255.31,167687.0,4215.0,2847.3059842875655,124721.0,167687.0,0.6,0.3
161399,16,246162.6,171384.0,4718.0,2259.6017126398574,72519.0,171384.0,0.6,0.3,25,292669.57,163546.0,3881.0,2650.5732687356126,126473.0,163546.0,0.6,0.3
162258,19,257153.68,166388.0,4126.0,2442.6817315661474,88323.0,166388.0,0.6,0.3
161748,23,285208.23,170364.0,4219.0,2752.2341784659006,112092.0,170364.0,0.6,0.3
161538,19,270465.12,172255.0,4439.0,2334.1159164156293,95876.0,172255.0,0.6,0.3
164442,22,277659.12,165678.0,4051.0,3135.121055946543,108846.0,165678.0,0.6,0.3
164255,23,280046.8,165449.0,4077.0,2942.8013800437084,111655.0,165449.0,0.6,0.3
163177,19,255484.85,168183.0,4226.0,2373.8535806881396,84928.0,168183.0,0.6,0.3
