Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
38961,21,147186.94,57436.0,1654.0,1511.9356754269622,88239.0,57436.0,0.8,0.3
38701,15,113353.87,57791.0,1690.0,1441.8721084578733,54121.0,57791.0,0.8,0.3,15,121850.89,57365.0,1736.0,1215.8933052138696,63270.0,57365.0,0.8,0.3
38582,13,110758.41,61221.0,2048.0,966.4135155026466,48571.0,61221.0,0.8,0.3
38534,17,136532.9,57742.0,1721.0,1411.9017479110598,77379.0,57742.0,0.8,0.3
38676,18,136790.03,59015.0,1549.0,1413.034385361631,76362.0,59015.0,0.8,0.3
38541,15,128640.54,58645.0,1907.0,1299.5403975475463,68696.0,58645.0,0.8,0.3
38883,13,120666.34,60494.0,1921.0,1231.3434696390877,58941.0,60494.0,0.8,0.3
38611,13,114095.62,60498.0,1920.0,1416.6209280003825,52181.0,60498.0,0.8,0.3
38770,14,108855.1,57246.0,1721.0,1312.0993341339722,50297.0,57246.0,0.8,0.3
38518,9,109200.86,60263.0,2194.0,1069.8565485887907,47868.0,60263.0,0.8,0.3
38375,15,116888.56,57996.0,1867.0,1253.557899770509,57639.0,57996.0,0.8,0.3
38906,17,127099.42,57447.0,1595.0,1306.4241894158815,68346.0,57447.0,0.8,0.3
39080,18,132300.36,55910.0,1524.0,1562.364559981537,74828.0,55910.0,0.8,0.3
38415,12,112414.68,59446.0,1928.0,1157.6789585256083,51811.0,59446.0,0.8,0.3
38559,18,124359.48,58923.0,1661.0,1536.4848941772657,63900.0,58923.0,0.8,0.3,21,160761.43,56142.0,1519.0,1514.4266975932298,103105.0,56142.0,0.8,0.3
39395,10,105863.63,61845.0,2244.0,1156.6319733134103,42862.0,61845.0,0.8,0.3
39072,16,130550.59,58725.0,1760.0,1308.593036767873,70517.0,58725.0,0.8,0.3
39470,19,133500.0,55649.0,1526.0,1406.0030863849563,76445.0,55649.0,0.8,0.3
39466,15,116657.43,60877.0,1994.0,1452.4263050475129,54328.0,60877.0,0.8,0.3
39020,12,111764.31,57644.0,1876.0,1264.305389110653,52856.0,57644.0,0.8,0.3
