Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
26837,8,133024.55,78377.0,2148.0,837.5467759278631,53810.0,78377.0,0.8,0.4
26571,5,114202.2,87021.0,2909.0,501.1981089784266,26680.0,87021.0,0.8,0.4
26360,14,159769.65,75777.0,1739.0,1120.6548051901723,82872.0,75777.0,0.8,0.4
26423,8,134762.11,82282.0,2312.0,876.1102263864054,51604.0,82282.0,0.8,0.4
26558,9,131337.18,78618.0,2074.0,951.1769671587363,51768.0,78618.0,0.8,0.4
26272,12,143482.46,76216.0,1844.0,889.4585654557644,66377.0,76216.0,0.8,0.4
26598,9,142207.43,78099.0,2001.0,837.4293895910081,63271.0,78099.0,0.8,0.4
26476,9,128567.36,78954.0,1944.0,823.357535416328,48790.0,78954.0,0.8,0.4
26706,13,148672.78,76712.0,1884.0,894.7816366740601,71066.0,76712.0,0.8,0.4
26848,7,133961.48,90453.0,3061.0,686.4804311971376,42822.0,90453.0,0.8,0.4
26473,13,157620.76,75835.0,1774.0,1046.7593740253071,80739.0,75835.0,0.8,0.4
26486,8,120671.92,79444.0,2217.0,676.9205561227368,40551.0,79444.0,0.8,0.4
26680,11,149084.46,76477.0,1842.0,904.4611576032312,71703.0,76477.0,0.8,0.4
26431,5,115261.92,84985.0,2661.0,562.9210950902764,29714.0,84985.0,0.8,0.4
26458,6,126417.69,83942.0,2476.0,607.6919153393153,41868.0,83942.0,0.8,0.4
26433,9,130145.16,80908.0,2156.0,864.1602927315571,48373.0,80908.0,0.8,0.4
26673,15,165586.5,73417.0,1626.0,1159.4983273144908,91010.0,73417.0,0.8,0.4
26427,9,138802.24,79741.0,2241.0,821.2413706052104,58240.0,79741.0,0.8,0.4
26772,8,131245.68,78621.0,2119.0,744.6804228686766,51880.0,78621.0,0.8,0.4
26559,7,128205.66,84994.0,2664.0,688.6648030492134,42523.0,84994.0,0.8,0.4
