Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
75458,16,156236.9,80904.0,3116.0,1777.8974230944489,73555.0,80904.0,0.6,0.2
76533,15,162698.31,81442.0,3128.0,1711.313113774384,79545.0,81442.0,0.6,0.2
74967,15,160704.08,80500.0,3114.0,1776.0789493774466,78428.0,80500.0,0.6,0.2
76381,15,159640.47,82456.0,3208.0,1937.4695370121806,75247.0,82456.0,0.6,0.2
76057,15,150233.97,79615.0,3054.0,1956.974286969772,68662.0,79615.0,0.6,0.2
76530,15,139666.65,78930.0,3046.0,1717.6488321081874,59019.0,78930.0,0.6,0.2
73624,15,145416.44,80685.0,3135.0,1746.4352367164424,62985.0,80685.0,0.6,0.2
76933,17,168139.98,80320.0,3036.0,2074.9776640905256,85745.0,80320.0,0.6,0.2
78086,13,150671.71,85593.0,3542.0,1609.7052607341332,63469.0,85593.0,0.6,0.2
76593,14,161709.39,84598.0,3478.0,1896.3854272327578,75215.0,84598.0,0.6,0.2
73840,11,142243.3,86157.0,3578.0,1617.3036053801368,54469.0,86157.0,0.6,0.2
75577,16,170316.74,80954.0,3050.0,1989.736610813245,87373.0,80954.0,0.6,0.2
77431,15,158123.63,79606.0,3119.0,1902.6327428958584,76615.0,79606.0,0.6,0.2
76522,18,172357.95,81278.0,3119.0,1922.9539453408445,89157.0,81278.0,0.6,0.2
77441,16,165537.35,79455.0,2975.0,1712.3497481612553,84370.0,79455.0,0.6,0.2
76437,15,143471.96,83170.0,3182.0,1806.9642180688775,58495.0,83170.0,0.6,0.2
76121,15,152838.87,81564.0,3140.0,1788.8714950789372,69486.0,81564.0,0.6,0.2
76365,16,172125.31,79925.0,3070.0,1864.3125380903975,90336.0,79925.0,0.6,0.2
75995,13,142671.67,83979.0,3393.0,1547.672085157797,57145.0,83979.0,0.6,0.2
75277,17,167394.03,80207.0,2988.0,1971.032814363182,85216.0,80207.0,0.6,0.2
