Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
25480,5,103413.41,71279.0,2605.0,812.4069436949917,31322.0,71279.0,0.8,0.1
25580,7,108317.86,70028.0,2436.0,819.8604906579753,37470.0,70028.0,0.8,0.1
24785,6,105484.45,72246.0,2730.0,870.4464884817708,32368.0,72246.0,0.8,0.1
25774,9,119604.85,68465.0,2245.0,1140.8548244092433,49999.0,68465.0,0.8,0.1
25333,7,119622.95,74037.0,2727.0,801.9487505880702,44784.0,74037.0,0.8,0.1
26190,7,103353.21,68194.0,2306.0,899.2144264323199,34260.0,68194.0,0.8,0.1
26192,9,116114.85,64975.0,1972.0,1140.8548244092433,49999.0,64975.0,0.8,0.1
25525,8,110784.9,67161.0,2303.0,861.9015892600219,42762.0,67161.0,0.8,0.1
26495,9,119776.34,64652.0,1899.0,930.3358441702093,54194.0,64652.0,0.8,0.1
25820,9,121228.84,66057.0,2170.0,1115.840896639645,54056.0,66057.0,0.8,0.1
25939,7,116019.88,67193.0,2247.0,753.8841580963085,48073.0,67193.0,0.8,0.1
25407,7,104155.66,66299.0,2159.0,986.6576786094874,36870.0,66299.0,0.8,0.1
24935,6,105299.82,68507.0,2276.0,921.8236440625517,35871.0,68507.0,0.8,0.1
24982,7,109223.83,67845.0,2331.0,794.8299811822145,40584.0,67845.0,0.8,0.1
24449,5,101807.29,70418.0,2534.0,808.2857249607173,30581.0,70418.0,0.8,0.1
24883,6,100459.16,67393.0,2431.0,633.158159429462,32433.0,67393.0,0.8,0.1
25225,6,108755.79,71579.0,2614.0,683.7944603601796,36493.0,71579.0,0.8,0.1
25651,6,102962.02,69708.0,2431.0,955.0215521559207,32299.0,69708.0,0.8,0.1,8,120070.16,66262.0,2223.0,827.1617148331147,52981.0,66262.0,0.8,0.1
24962,7,108553.32,67001.0,2258.0,917.3203092515574,40635.0,67001.0,0.8,0.1
24334,5,102618.4,69862.0,2688.0,1095.3967834656603,31661.0,69862.0,0.8,0.1
