Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
39586,12,145030.36,78503.0,2280.0,1432.3629691202368,65095.0,78503.0,0.8,0.3
39281,21,181721.11,76993.0,1542.0,1648.111737497275,103080.0,76993.0,0.8,0.3,15,169159.51,77683.0,1654.0,1612.51452172119,89864.0,77683.0,0.8,0.3
39091,21,178755.93,75806.0,1367.0,1617.9302731695893,101332.0,75806.0,0.8,0.3
39658,13,143767.63,75133.0,1766.0,1349.6297133116093,67285.0,75133.0,0.8,0.3
39942,15,157836.93,79874.0,1788.0,1485.9313103980653,76477.0,79874.0,0.8,0.3
39713,17,173110.27,78783.0,1562.0,1443.270820437945,92884.0,78783.0,0.8,0.3
39611,15,149239.61,78413.0,1592.0,1620.6050062767285,69206.0,78413.0,0.8,0.3
39985,21,178446.53,75301.0,1472.0,1757.5273069251464,101388.0,75301.0,0.8,0.3
39386,15,157927.5,73393.0,1639.0,1549.4992916632027,82985.0,73393.0,0.8,0.3
39628,15,141707.5,78621.0,1650.0,1473.497539511697,61613.0,78621.0,0.8,0.3
39295,19,166994.72,77354.0,1593.0,1603.724639363217,88037.0,77354.0,0.8,0.3
39510,16,153839.6,73024.0,1721.0,1539.6006056989565,79276.0,73024.0,0.8,0.3
39478,14,142588.6,79987.0,1819.0,1669.5974778825366,60932.0,79987.0,0.8,0.3
39177,16,148111.33,78930.0,1765.0,1605.3260557813471,67576.0,78930.0,0.8,0.3
39682,17,159475.76,73325.0,1600.0,1560.7589387051007,84590.0,73325.0,0.8,0.3
39639,15,150193.19,69765.0,1627.0,1436.186575156253,78992.0,69765.0,0.8,0.3
39197,15,160853.9,72760.0,1674.0,1715.9012583206372,86378.0,72760.0,0.8,0.3
39457,20,187831.23,76132.0,1474.0,1586.2263434803776,110113.0,76132.0,0.8,0.3,15,153902.26,79707.0,1794.0,1373.263858439483,72822.0,79707.0,0.8,0.3
39133,15,142580.72,69235.0,1644.0,1497.7235393230915,71848.0,69235.0,0.8,0.3
39321,13,147452.33,77138.0,1999.0,1319.327031286312,68995.0,77138.0,0.8,0.3
