Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
8480,7,51959.49,26764.0,1185.0,660.4898337834195,24535.0,26764.0,0.5,0.4
8230,7,49452.27,26824.0,1233.0,757.2725859423799,21871.0,26824.0,0.5,0.4
8332,3,44365.46,37061.0,2064.0,446.45700554129735,6858.0,37061.0,0.5,0.4
8257,5,46957.96,26378.0,1296.0,760.9553200010839,19819.0,26378.0,0.5,0.4
8289,5,53578.13,30463.0,1416.0,489.1342754203003,22626.0,30463.0,0.5,0.4
8272,5,52708.71,31044.0,1538.0,662.7081188775971,21002.0,31044.0,0.5,0.4
8342,5,55081.91,27924.0,1353.0,591.9124301781154,26566.0,27924.0,0.5,0.4
8236,5,41762.62,27819.0,1395.0,648.6199532668052,13295.0,27819.0,0.5,0.4
8274,5,48524.34,29579.0,1489.0,466.3432349285374,18479.0,29579.0,0.5,0.4
8314,2,45366.36,36363.0,2208.0,271.36360055102557,8732.0,36363.0,0.5,0.4
8201,3,49125.07,34801.0,2010.0,483.07466566578034,13841.0,34801.0,0.5,0.4
8227,7,55247.56,28444.0,1264.0,785.5579479855309,26018.0,28444.0,0.5,0.4,5,51096.08,30994.0,1632.0,585.075939313383,19517.0,30994.0,0.5,0.4
8267,5,47117.96,26538.0,1257.0,760.9553200010839,19819.0,26538.0,0.5,0.4
8244,5,52446.64,28184.0,1408.0,525.6381476149271,23737.0,28184.0,0.5,0.4
8258,5,45255.7,27725.0,1428.0,539.6991708270059,16991.0,27725.0,0.5,0.4
8317,6,46091.55,28649.0,1334.0,602.550282837331,16840.0,28649.0,0.5,0.4
8322,5,47832.64,28828.0,1323.0,532.640711298063,18472.0,28828.0,0.5,0.4
8337,5,51567.47,28509.0,1437.0,568.474633504665,22490.0,28509.0,0.5,0.4,5,52732.9,28545.0,1355.0,521.901744409863,23666.0,28545.0,0.5,0.4
8360,3,44276.8,34154.0,1748.0,355.7972181813876,9767.0,34154.0,0.5,0.4
8310,4,46302.84,29687.0,1543.0,570.8447183734263,16045.0,29687.0,0.5,0.4
