Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
9098,5,61014.93,43346.0,1243.0,467.9305489442929,17201.0,43346.0,0.6,0.3
8854,6,68802.57,44498.0,1295.0,601.5658525033878,23703.0,44498.0,0.6,0.3
8859,4,58040.62,41540.0,1255.0,368.6219184530177,16132.0,41540.0,0.6,0.3,3,56846.45,45578.0,1568.0,294.4517880970733,10974.0,45578.0,0.6,0.3
8943,7,68200.5,41033.0,1099.0,616.5016043831785,26551.0,41033.0,0.6,0.3
8751,6,68132.55,41946.0,1201.0,614.55416328033,25572.0,41946.0,0.6,0.3
8773,7,76200.2,41623.0,1140.0,585.20079772823,33992.0,41623.0,0.6,0.3
8724,4,59063.06,46623.0,1715.0,399.0561915303887,12041.0,46623.0,0.6,0.3
8822,4,58505.5,49795.0,1704.0,474.5020065983109,8236.0,49795.0,0.6,0.3,4,63338.97,48771.0,1731.0,520.9684997554915,14047.0,48771.0,0.6,0.3
8852,7,74267.04,44159.0,1274.0,554.0365654078928,29554.0,44159.0,0.6,0.3
8846,6,67056.01,42058.0,1190.0,592.0064341181621,24406.0,42058.0,0.6,0.3
8822,5,64256.68,44525.0,1351.0,563.6827949954072,19168.0,44525.0,0.6,0.3
8665,2,58855.57,52341.0,2103.0,363.57394782498943,6151.0,52341.0,0.6,0.3
8848,7,77329.0,43931.0,1280.0,572.0033855911206,32826.0,43931.0,0.6,0.3
8613,4,61763.89,46908.0,1610.0,561.8878640821835,14294.0,46908.0,0.6,0.3
8778,7,70689.04,40581.0,1082.0,554.0365654078928,29554.0,40581.0,0.6,0.3
8846,6,70669.13,42290.0,1274.0,537.1333979255062,27842.0,42290.0,0.6,0.3
8724,4,64818.87,45018.0,1495.0,496.8721474515586,19304.0,45018.0,0.6,0.3
8682,7,67467.5,40300.0,1117.0,616.5016043831785,26551.0,40300.0,0.6,0.3
8730,4,63327.9,47415.0,1535.0,462.89637069385907,15450.0,47415.0,0.6,0.3
8769,4,69803.68,50106.0,1774.0,403.67593056351706,19294.0,50106.0,0.6,0.3
