Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
50181,11,151769.45,105835.0,2914.0,1165.4461363168923,44769.0,105835.0,0.8,0.5
50005,8,134099.53,106472.0,3290.0,1246.5346654660889,26381.0,106472.0,0.8,0.5
50422,8,145877.07,110597.0,3540.0,1055.0706910443655,34225.0,110597.0,0.8,0.5
50187,10,154502.43,114890.0,3630.0,934.4349778314403,38678.0,114890.0,0.8,0.5
50251,7,141848.5,111270.0,3772.0,906.4980893131709,29672.0,111270.0,0.8,0.5
50279,9,141195.46,105327.0,3399.0,1358.4639214167883,34510.0,105327.0,0.8,0.5
50212,9,152573.14,106680.0,3229.0,1227.141555970937,44666.0,106680.0,0.8,0.5
50272,11,152691.87,104959.0,2928.0,1082.872852066184,46650.0,104959.0,0.8,0.5
50316,10,146338.72,101740.0,3120.0,1293.7159797991642,43305.0,101740.0,0.8,0.5
50362,11,163472.55,104741.0,2915.0,1300.551096211159,57431.0,104741.0,0.8,0.5
50584,12,146877.33,97553.0,2717.0,1382.3272091946112,47942.0,97553.0,0.8,0.5
51180,10,144569.47,104300.0,3081.0,1080.4736877543392,39189.0,104300.0,0.8,0.5
51359,10,149312.51,105362.0,3021.0,1207.5073462128394,42743.0,105362.0,0.8,0.5
50119,7,137339.0,112808.0,3784.0,1093.998288355316,23437.0,112808.0,0.8,0.5
50100,12,159871.25,103301.0,2846.0,1404.2533916398313,55166.0,103301.0,0.8,0.5
50066,9,149656.77,109859.0,3454.0,985.7716791263572,38812.0,109859.0,0.8,0.5
50398,11,145982.05,101385.0,2841.0,1173.054334573086,43424.0,101385.0,0.8,0.5
50205,11,163241.25,103238.0,2880.0,1118.2490284036326,58885.0,103238.0,0.8,0.5
50171,14,162576.23,100572.0,2592.0,1517.2314130301895,60487.0,100572.0,0.8,0.5
50181,11,150506.54,108206.0,3106.0,1356.5417183695076,40944.0,108206.0,0.8,0.5
