Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
150983,24,279434.18,158680.0,3936.0,3302.1792168121283,117452.0,158680.0,0.6,0.3
153500,25,290000.5,158873.0,3833.0,2811.501488752436,128316.0,158873.0,0.6,0.3
156604,23,267417.43,161547.0,4117.0,3099.4256102698814,102771.0,161547.0,0.6,0.3
152259,24,292055.34,164791.0,4083.0,2996.341871420086,124268.0,164791.0,0.6,0.3
155476,27,292987.15,157431.0,3689.0,3322.150664670768,132234.0,157431.0,0.6,0.3
154434,24,282368.86,160842.0,3956.0,2905.8646572576263,118621.0,160842.0,0.6,0.3
151332,23,292367.67,162306.0,3964.0,2953.666713484484,127108.0,162306.0,0.6,0.3
153640,28,305698.05,159263.0,3931.0,3399.0455558596877,143036.0,159263.0,0.6,0.3
154124,21,289356.42,166132.0,4247.0,2642.423456363044,120582.0,166132.0,0.6,0.3
153258,30,312335.94,155937.0,3614.0,3543.942682079314,152855.0,155937.0,0.6,0.3
152197,24,301011.73,159941.0,3949.0,2872.733515501174,138198.0,159941.0,0.6,0.3
152987,25,290214.05,164416.0,4213.0,3380.0460582140527,122418.0,164416.0,0.6,0.3
153907,29,292875.26,157871.0,3590.0,3247.264281988844,131757.0,157871.0,0.6,0.3
153201,22,262679.75,158108.0,3825.0,2964.751604141966,101607.0,158108.0,0.6,0.3
151183,26,288436.04,154279.0,3860.0,3619.043511875486,130538.0,154279.0,0.6,0.3
154255,24,296524.93,161349.0,3921.0,3407.9264817798035,131768.0,161349.0,0.6,0.3
154358,21,289991.53,163609.0,4240.0,2900.532149896594,123482.0,163609.0,0.6,0.3
152839,28,304809.03,155436.0,3677.0,3468.0291687161152,145905.0,155436.0,0.6,0.3
154343,18,260884.57,169183.0,4745.0,3185.5741964387425,88516.0,169183.0,0.6,0.3
153476,25,313246.68,159806.0,3892.0,3298.682490749216,150142.0,159806.0,0.6,0.3
