Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
26307,5,97747.17,76818.0,2761.0,678.1650190779106,20251.0,76818.0,0.7,0.1
26475,11,124258.18,66277.0,1862.0,1033.184075870242,56948.0,66277.0,0.7,0.1
28117,8,105348.2,72804.0,2395.0,1020.1983275080877,31524.0,72804.0,0.7,0.1
26669,8,108219.87,69550.0,2254.0,1102.8679740214704,37567.0,69550.0,0.7,0.1
27230,5,100526.0,75168.0,2829.0,735.9975615181492,24622.0,75168.0,0.7,0.1
27032,10,119931.26,67821.0,2136.0,1071.2613267862462,51039.0,67821.0,0.7,0.1
28584,11,120493.35,66489.0,1877.0,1178.3507887306034,52826.0,66489.0,0.7,0.1
27051,10,109766.29,64492.0,1813.0,1062.2850599422493,44212.0,64492.0,0.7,0.1
27012,9,118734.2,66842.0,2014.0,868.1979751807453,51024.0,66842.0,0.7,0.1,10,105782.96,67073.0,2025.0,1136.9559353216239,37573.0,67073.0,0.7,0.1
26808,9,117037.27,69818.0,2184.0,1075.2650315733017,46144.0,69818.0,0.7,0.1
28067,9,115211.75,67273.0,1998.0,821.7519137319431,47117.0,67273.0,0.7,0.1
26422,13,133729.2,62831.0,1706.0,1011.2024258780127,69887.0,62831.0,0.7,0.1
26385,7,112761.48,71497.0,2408.0,821.4816134780473,40443.0,71497.0,0.7,0.1
25595,8,113905.42,71606.0,2276.0,989.4166726619081,41310.0,71606.0,0.7,0.1
27334,7,101754.58,70600.0,2223.0,803.5812392271635,30351.0,70600.0,0.7,0.1
25764,8,107312.35,71690.0,2343.0,1011.3499828338039,34611.0,71690.0,0.7,0.1
26381,7,104853.39,70626.0,2363.0,978.3853675584876,33249.0,70626.0,0.7,0.1
27315,11,127690.14,66747.0,1913.0,914.1396856395354,60029.0,66747.0,0.7,0.1
27954,9,110970.32,67181.0,2136.0,1044.3223476578994,42745.0,67181.0,0.7,0.1
26900,11,123811.88,66904.0,1941.0,1257.8757167405115,55650.0,66904.0,0.7,0.1
